player_hand,dealer_up_card,total_games,win_standing,push_standing,lost_standing,win_hitting,push_hitting,lost_hitting
2926,6,50000,34069,5535,10396,5158,653,44189
2926,7,50000,39274,3220,7506,5620,515,43865
2926,8,50000,36932,6784,6284,5651,399,43950
2926,9,50000,22210,18999,8791,5476,563,43961
2926,K,50000,21598,4976,23426,4132,1810,44058
2926,A,50000,18336,6553,25111,2898,1140,45962
2927,2,50000,37909,6285,5806,3978,479,45543
2927,3,50000,38393,5727,5880,3683,499,45818
2927,4,50000,38656,6040,5304,3849,444,45707
2927,5,50000,38994,5519,5487,3647,480,45873
2927,6,50000,39544,5340,5116,3735,434,45831
2927,7,50000,42333,3943,3724,4015,273,45712
2927,8,50000,43748,2850,3402,3941,293,45766
2927,9,50000,41243,6313,2444,3922,237,45841
2927,K,50000,26525,17558,5917,3821,467,45712
2927,A,50000,24911,5811,19278,1870,1249,46881
292A,2,50000,18360,0,31640,14886,2712,32402
292A,3,50000,18571,0,31429,14957,2632,32411
292A,4,50000,20146,0,29854,15639,2069,32292
292A,5,50000,22097,0,27903,15893,2251,31856
292A,6,50000,22092,0,27908,16357,2218,31425
292A,7,50000,13117,0,36883,15275,2924,31801
292A,8,50000,12576,0,37424,14922,3238,31840
292A,9,50000,12343,0,37657,13486,3303,33211
292A,K,50000,10752,0,39248,11562,3378,35060
292A,A,50000,6017,0,43983,8362,3869,37769
2932,2,50000,17678,0,32322,11200,2238,36562
2932,3,50000,18236,0,31764,10675,2017,37308
2932,4,50000,20315,0,29685,10771,2084,37145
2932,5,50000,22621,0,27379,11342,1819,36839
2932,6,50000,21926,0,28074,12789,1808,35403
2932,7,50000,12973,0,37027,12712,2858,34430
2932,8,50000,12369,0,37631,12024,2261,35715
2932,9,50000,11801,0,38199,10632,2643,36725
2932,K,50000,10239,0,39761,8903,3093,38004
2932,A,50000,6369,0,43631,6713,3266,40021
2933,2,50000,17760,6853,25387,8848,1618,39534
2933,3,50000,18474,6139,25387,8544,1648,39808
2933,4,50000,20584,5305,24111,8633,1545,39822
2933,5,50000,22566,5475,21959,9835,1534,38631
2933,6,50000,22186,8445,19369,10259,1389,38352
2933,7,50000,12960,19794,17246,11137,1138,37725
2933,8,50000,12430,5632,31938,9888,2517,37595
2933,9,50000,11701,5947,32352,8736,2062,39202
2933,K,50000,10387,5701,33912,7709,2063,40228
2933,A,50000,6279,6143,37578,5637,2670,41693
2934,2,50000,24796,6521,18683,7091,1226,41683
2934,3,50000,24643,6446,18911,6889,1233,41878
2934,4,50000,26540,4971,18489,7875,1295,40830
2934,5,50000,28129,5514,16357,8304,1181,40515
2934,6,50000,30499,4655,14846,8379,1068,40553
2934,7,50000,32442,7077,10481,9094,745,40161
2934,8,50000,17608,19179,13213,9094,891,40015
2934,9,50000,17729,4121,28150,7463,2276,40261
2934,K,50000,16023,5724,28253,6513,1896,41591
2934,A,50000,12535,6393,31072,4833,1987,43180
2935,2,50000,31113,6667,12220,5249,789,43962
2935,3,50000,31215,6219,12566,5914,939,43147
2935,4,50000,32421,5568,12011,6085,898,43017
2935,5,50000,33815,6027,10158,6327,747,42926
2935,6,50000,35239,4980,9781,6298,713,42989
2935,7,50000,39380,3446,7174,6584,590,42826
2935,8,50000,36978,6625,6397,6636,461,42903
2935,9,50000,21962,18871,9167,6679,620,42701
2935,K,50000,21786,4723,23491,5187,1873,42940
2935,A,50000,18745,6374,24881,3524,1637,44839
2936,2,50000,37943,6473,5584,3776,459,45765
2936,3,50000,37582,6320,6098,3857,530,45613
2936,4,50000,38379,5649,5972,3826,531,45643
2936,5,50000,39458,5603,4939,3832,448,45720
2936,6,50000,39601,5265,5134,3783,461,45756
2936,7,50000,42781,3668,3551,3984,330,45686
2936,8,50000,43596,3116,3288,3908,273,45819
2936,9,50000,40946,6217,2837,3993,258,45749
2936,K,50000,26475,17644,5881,3891,394,45715
2936,A,50000,24715,5656,19629,1961,1276,46763
293A,2,50000,18330,0,31670,13111,2327,34562
293A,3,50000,18379,0,31621,13005,2192,34803
293A,4,50000,20315,0,29685,13300,2114,34586
293A,5,50000,22347,0,27653,13822,1842,34336
293A,6,50000,22333,0,27667,14323,1999,33678
293A,7,50000,13166,0,36834,14929,2530,32541
293A,8,50000,12493,0,37507,13589,2664,33747
293A,9,50000,11975,0,38025,12128,3022,34850
293A,K,50000,10925,0,39075,10382,3113,36505
293A,A,50000,6126,0,43874,7572,3407,39021
2942,2,50000,18029,6696,25275,8784,1559,39657
2942,3,50000,18809,6036,25155,8633,1653,39714
2942,4,50000,20428,6331,23241,8847,1453,39700
2942,5,50000,22407,4725,22868,9699,1709,38592
2942,6,50000,22247,8445,19308,10407,1333,38260
2942,7,50000,13235,19400,17365,11162,1163,37675
2942,8,50000,12043,5404,32553,9868,2431,37701
2942,9,50000,11868,6128,32004,9208,1952,38840
2942,K,50000,10453,5708,33839,7303,2675,40022
2942,A,50000,6413,6013,37574,5572,2422,42006
2943,2,50000,24832,6667,18501,7048,1197,41755
2943,3,50000,24622,6572,18806,6899,1234,41867
2943,4,50000,26754,4996,18250,7863,1318,40819
2943,5,50000,28082,5651,16267,8199,1187,40614
2943,6,50000,30492,4645,14863,8280,1007,40713
2943,7,50000,32425,6978,10597,9032,748,40220
2943,8,50000,17637,19131,13232,8872,840,40288
2943,9,50000,17644,4047,28309,7572,2285,40143
2943,K,50000,16071,5731,28198,6332,1952,41716
2943,A,50000,12562,6253,31185,4800,2001,43199
2944,2,50000,31276,6752,11972,5174,782,44044
2944,3,50000,31299,6253,12448,5915,892,43193
2944,4,50000,32047,5826,12127,5977,864,43159
2944,5,50000,34197,4947,10856,6207,826,42967
2944,6,50000,35336,5515,9149,6369,622,43009
2944,7,50000,39604,3362,7034,6581,558,42861
2944,8,50000,36766,6565,6669,6623,491,42886
2944,9,50000,21798,19159,9043,6488,591,42921
2944,K,50000,21691,4783,23526,5053,1887,43060
2944,A,50000,18868,6449,24683,3428,1637,44935
2945,2,50000,37937,6486,5577,3735,473,45792
2945,3,50000,37773,6214,6013,3765,534,45701
2945,4,50000,37947,5907,6146,3783,546,45671
2945,5,50000,39946,4532,5522,3824,459,45717
2945,6,50000,41063,4570,4367,3840,376,45784
2945,7,50000,42799,3888,3313,4033,283,45684
2945,8,50000,43237,3168,3595,3934,334,45732
2945,9,50000,41163,6113,2724,3995,263,45742
2945,K,50000,26348,17674,5978,3833,490,45677
2945,A,50000,25206,5555,19239,1966,1226,46808
294A,2,50000,18206,0,31794,11065,2019,36916
294A,3,50000,19112,0,30888,10967,2133,36900
294A,4,50000,20470,0,29530,11064,2022,36914
294A,5,50000,22401,0,27599,11380,1896,36724
294A,6,50000,22542,0,27458,12796,1753,35451
294A,7,50000,13306,0,36694,13034,2506,34460
294A,8,50000,12285,0,37715,11799,2610,35591
294A,9,50000,12203,0,37797,10425,2883,36692
294A,K,50000,10738,0,39262,9169,2725,38106
294A,A,50000,6103,0,43897,6665,3229,40106
2952,2,50000,24783,6280,18937,7170,1221,41609
2952,3,50000,25514,5915,18571,6995,1125,41880
2952,4,50000,26856,5611,17533,8183,1294,40523
2952,5,50000,27717,6011,16272,8154,1215,40631
2952,6,50000,30626,4068,15306,8440,1118,40442
2952,7,50000,32389,6761,10850,8865,825,40310
2952,8,50000,17706,19223,13071,9079,821,40100
2952,9,50000,18048,4123,27829,7736,2114,40150
2952,K,50000,16187,5529,28284,6691,1773,41536
2952,A,50000,12461,6417,31122,4662,2414,42924
2953,2,50000,31313,6710,11977,5079,755,44166
2953,3,50000,31404,6323,12273,5905,969,43126
2953,4,50000,32215,5655,12130,6044,886,43070
2953,5,50000,33712,5917,10371,6350,748,42902
2953,6,50000,35466,4708,9826,6300,727,42973
2953,7,50000,39168,3510,7322,6414,552,43034
2953,8,50000,37012,6670,6318,6682,490,42828
2953,9,50000,21922,19058,9020,6586,592,42822
2953,K,50000,21718,4678,23604,5109,1921,42970
2953,A,50000,18681,6341,24978,3541,1600,44859
2954,2,50000,37815,6484,5701,3654,479,45867
2954,3,50000,37321,6525,6154,3753,505,45742
2954,4,50000,38092,5883,6025,3693,475,45832
2954,5,50000,39760,4730,5510,3810,466,45724
2954,6,50000,41029,4574,4397,3929,383,45688
2954,7,50000,42971,3744,3285,3901,291,45808
2954,8,50000,43208,3115,3677,4049,291,45660
2954,9,50000,41027,6245,2728,3983,248,45769
2954,K,50000,26570,17657,5773,3953,425,45622
2954,A,50000,25262,5525,19213,2035,1295,46670
295A,2,50000,18646,6348,25006,9811,1725,38464
295A,3,50000,19098,6570,24332,9664,1699,38637
295A,4,50000,20589,6411,23000,9855,1568,38577
295A,5,50000,22372,5394,22234,11052,1617,37331
295A,6,50000,22470,7281,20249,11398,1549,37053
295A,7,50000,12812,19828,17360,12231,1215,36554
295A,8,50000,12457,5585,31958,11275,2303,36422
295A,9,50000,12167,6194,31639,10151,2229,37620
295A,K,50000,10805,5859,33336,8498,2510,38992
295A,A,50000,5959,6182,37859,6347,2797,40856
2962,2,50000,31362,6745,11893,4086,698,45216
2962,3,50000,31977,5681,12342,5202,789,44009
2962,4,50000,32558,6180,11262,5150,719,44131
2962,5,50000,33391,6219,10390,5359,648,43993
2962,6,50000,33968,5542,10490,5192,665,44143
2962,7,50000,39059,3220,7721,5686,510,43804
2962,8,50000,36916,6675,6409,5680,379,43941
2962,9,50000,21888,19296,8816,5619,553,43828
2962,K,50000,21599,4933,23468,4151,1747,44102
2962,A,50000,18270,6756,24974,2924,1196,45880
2963,2,50000,37880,6524,5596,3811,495,45694
2963,3,50000,37714,6201,6085,3696,492,45812
2963,4,50000,38510,5502,5988,3749,490,45761
2963,5,50000,39603,5510,4887,3867,396,45737
2963,6,50000,39668,5126,5206,3761,413,45826
2963,7,50000,42749,3658,3593,3865,300,45835
2963,8,50000,43543,3226,3231,3858,293,45849
2963,9,50000,40825,6377,2798,4124,246,45630
2963,K,50000,26699,17487,5814,3771,414,45815
2963,A,50000,25043,5777,19180,1888,1214,46898
296A,2,50000,25394,6063,18543,7381,1223,41396
296A,3,50000,25469,6633,17898,7309,1116,41575
296A,4,50000,26937,5653,17410,8454,1234,40312
296A,5,50000,27594,6188,16218,8446,1167,40387
296A,6,50000,28814,5117,16069,8576,1147,40277
296A,7,50000,32724,6076,11200,9164,823,40013
296A,8,50000,18125,19231,12644,9122,764,40114
296A,9,50000,18165,4398,27437,8272,1835,39893
296A,K,50000,16418,5934,27648,7071,1845,41084
296A,A,50000,11643,6751,31606,4985,2229,42786
2972,2,50000,37863,6394,5743,3792,473,45735
2972,3,50000,38337,5743,5920,3726,514,45760
2972,4,50000,38650,6043,5307,3853,450,45697
2972,5,50000,39096,5397,5507,3798,454,45748
2972,6,50000,39808,5243,4949,3844,387,45769
2972,7,50000,42284,3942,3774,3887,367,45746
2972,8,50000,43722,2869,3409,3990,314,45696
2972,9,50000,41207,6323,2470,4043,201,45756
2972,K,50000,26491,17599,5910,3805,440,45755
2972,A,50000,24939,5657,19404,1989,1260,46751
297A,2,50000,31878,6264,11858,4361,630,45009
297A,3,50000,32217,6313,11470,5355,688,43957
297A,4,50000,32635,6137,11228,5305,692,44003
297A,5,50000,33092,6116,10792,5306,685,44009
297A,6,50000,33868,5685,10447,5275,671,44054
297A,7,50000,38499,3726,7775,5692,514,43794
297A,8,50000,37391,5809,6800,5649,453,43898
297A,9,50000,22585,19188,8227,5825,459,43716
297A,K,50000,22184,5169,22647,4616,1426,43958
297A,A,50000,18362,6734,24904,2989,1617,45394
298A,2,50000,38957,5576,5467,2789,333,46878
298A,3,50000,38224,6385,5391,2844,306,46850
298A,4,50000,38219,5912,5869,2741,365,46894
298A,5,50000,39351,5226,5423,2900,374,46726
298A,6,50000,39482,5377,5141,2824,369,46807
298A,7,50000,42344,4028,3628,2977,215,46808
298A,8,50000,43056,3387,3557,3012,216,46772
298A,9,50000,41585,5449,2966,3098,188,46714
298A,K,50000,27193,17793,5014,2862,270,46868
298A,A,50000,24710,5772,19518,1285,843,47872
29A2,2,50000,18396,0,31604,14804,2765,32431
29A2,3,50000,18524,0,31476,14902,2563,32535
29A2,4,50000,20158,0,29842,15512,2171,32317
29A2,5,50000,22069,0,27931,15736,2226,32038
29A2,6,50000,22408,0,27592,16121,2284,31595
29A2,7,50000,13261,0,36739,15249,3136,31615
29A2,8,50000,12377,0,37623,14856,3174,31970
29A2,9,50000,12353,0,37647,13470,3259,33271
29A2,K,50000,10744,0,39256,11527,3274,35199
29A2,A,50000,6102,0,43898,8316,3741,37943
29A3,2,50000,18075,0,31925,13191,2276,34533
29A3,3,50000,18506,0,31494,12994,2314,34692
29A3,4,50000,20468,0,29532,13272,2037,34691
29A3,5,50000,22082,0,27918,13996,1763,34241
29A3,6,50000,22288,0,27712,14030,2002,33968
29A3,7,50000,13057,0,36943,14653,2609,32738
29A3,8,50000,12637,0,37363,13690,2550,33760
29A3,9,50000,12118,0,37882,12296,2978,34726
29A3,K,50000,10700,0,39300,10397,3040,36563
29A3,A,50000,6125,0,43875,7558,3453,38989
29A4,2,50000,18054,0,31946,11252,2157,36591
29A4,3,50000,19012,0,30988,10913,2133,36954
29A4,4,50000,20477,0,29523,11182,1946,36872
29A4,5,50000,22390,0,27610,11431,1833,36736
29A4,6,50000,22455,0,27545,12868,1683,35449
29A4,7,50000,13227,0,36773,13093,2437,34470
29A4,8,50000,12348,0,37652,11949,2634,35417
29A4,9,50000,12167,0,37833,10571,3007,36422
29A4,K,50000,10919,0,39081,9282,2659,38059
29A4,A,50000,6175,0,43825,6766,3180,40054
29A5,2,50000,18686,6303,25011,9881,1802,38317
29A5,3,50000,18998,6584,24418,9746,1666,38588
29A5,4,50000,20613,6592,22795,9881,1563,38556
29A5,5,50000,22433,5300,22267,11036,1718,37246
29A5,6,50000,22611,7167,20222,11289,1551,37160
29A5,7,50000,12957,19676,17367,12006,1157,36837
29A5,8,50000,12362,5747,31891,11362,2258,36380
29A5,9,50000,12075,6306,31619,10308,2223,37469
29A5,K,50000,10829,5859,33312,8700,2694,38606
29A5,A,50000,6234,6177,37589,6435,2814,40751
29A6,2,50000,25568,5939,18493,7577,1141,41282
29A6,3,50000,25549,6611,17840,7338,1151,41511
29A6,4,50000,27103,5434,17463,8405,1286,40309
29A6,5,50000,27541,6211,16248,8493,1166,40341
29A6,6,50000,29056,5064,15880,8495,1157,40348
29A6,7,50000,32604,6085,11311,8938,817,40245
29A6,8,50000,17843,19442,12715,9249,813,39938
29A6,9,50000,18076,4264,27660,8018,1864,40118
29A6,K,50000,16461,5947,27592,6885,1928,41187
29A6,A,50000,11569,6670,31761,4859,2270,42871
29A7,2,50000,31988,6086,11926,4295,615,45090
29A7,3,50000,32197,6241,11562,5273,715,44012
29A7,4,50000,32586,6363,11051,5218,716,44066
29A7,5,50000,33143,5988,10869,5329,645,44026
29A7,6,50000,33838,5695,10467,5365,652,43983
29A7,7,50000,38680,3639,7681,5674,494,43832
29A7,8,50000,37621,5746,6633,5689,471,43840
29A7,9,50000,22592,19136,8272,5735,417,43848
29A7,K,50000,22184,5067,22749,4578,1538,43884
29A7,A,50000,18284,6727,24989,2876,1536,45588
29A8,2,50000,38850,5722,5428,2875,335,46790
29A8,3,50000,38312,6296,5392,2850,316,46834
29A8,4,50000,38284,5787,5929,2833,377,46790
29A8,5,50000,39234,5313,5453,2776,347,46877
29A8,6,50000,39585,5240,5175,2830,326,46844
29A8,7,50000,42390,3890,3720,2958,242,46800
29A8,8,50000,43198,3255,3547,2925,236,46839
29A8,9,50000,41585,5496,2919,3106,210,46684
29A8,K,50000,27234,17717,5049,2936,284,46780
29A8,A,50000,24924,5850,19226,1304,850,47846
29AA,2,50000,18303,0,31697,16611,2653,30736
29AA,3,50000,18991,0,31009,17054,2348,30598
29AA,4,50000,20354,0,29646,17268,2367,30365
29AA,5,50000,21981,0,28019,17926,2244,29830
29AA,6,50000,22576,0,27424,18107,2137,29756
29AA,7,50000,13357,0,36643,16394,3073,30533
29AA,8,50000,12701,0,37299,15205,3130,31665
29AA,9,50000,12683,0,37317,14726,3198,32076
29AA,K,50000,11192,0,38808,12697,3380,33923
29AA,A,50000,5782,0,44218,8770,3744,37486
2A22,2,50000,18161,6738,25101,22222,3711,24067
2A22,3,50000,19043,6495,24462,22820,3674,23506
2A22,4,50000,20507,6009,23484,23967,3503,22530
2A22,5,50000,22887,4045,23068,26371,2929,20700
2A22,6,50000,23120,6829,20051,26710,3821,19469
2A22,7,50000,13582,19528,16890,20853,7449,21698
2A22,8,50000,12371,6381,31248,18888,4186,26926
2A22,9,50000,12527,5913,31560,18622,3392,27986
2A22,K,50000,10314,5517,34169,15534,4357,30109
2A22,A,50000,5943,5835,38222,10083,4609,35308
2A23,2,50000,24772,6366,18862,23004,3840,23156
2A23,3,50000,25093,6528,18379,23779,3713,22508
2A23,4,50000,26336,5634,18030,25397,3441,21162
2A23,5,50000,27560,5401,17039,27346,3194,19460
2A23,6,50000,30180,4216,15604,28268,2966,18766
2A23,7,50000,33102,5820,11078,25061,4347,20592
2A23,8,50000,18838,19172,11990,20001,7375,22624
2A23,9,50000,18057,5019,26924,18480,3731,27789
2A23,K,50000,16207,5515,28278,15977,3683,30340
2A23,A,50000,11908,6061,32031,10908,4502,34590
2A24,2,50000,31214,6518,12268,24918,4022,21060
2A24,3,50000,31554,6355,12091,26426,3797,19777
2A24,4,50000,32161,5957,11882,27334,3747,18919
2A24,5,50000,33627,5511,10862,28965,3459,17576
2A24,6,50000,34543,5593,9864,29744,3405,16851
2A24,7,50000,39178,3370,7452,27169,3739,19092
2A24,8,50000,38058,5603,6339,24633,4561,20806
2A24,9,50000,23056,19064,7880,19952,7263,22785
2A24,K,50000,21692,5831,22477,17206,4270,28524
2A24,A,50000,18007,6413,25580,12627,4419,32954
2A25,2,50000,37738,6284,5978,28567,4145,17288
2A25,3,50000,37974,6234,5792,29008,4078,16914
2A25,4,50000,38028,6063,5909,30081,3841,16078
2A25,5,50000,39892,4651,5457,31572,3486,14942
2A25,6,50000,40214,5399,4387,32015,3590,14395
2A25,7,50000,42317,3936,3747,29265,3678,17057
2A25,8,50000,43521,2899,3580,27670,3465,18865
2A25,9,50000,42362,5168,2470,25576,4226,20198
2A25,K,50000,27463,17747,4790,19964,6817,23219
2A25,A,50000,24456,6409,19135,15091,4704,30205
2A2A,2,50000,18335,0,31665,21897,2037,26066
2A2A,3,50000,19107,0,30893,22319,1920,25761
2A2A,4,50000,20397,0,29603,22929,1945,25126
2A2A,5,50000,22777,0,27223,24326,1797,23877
2A2A,6,50000,23222,0,26778,26048,1617,22335
2A2A,7,50000,14010,0,35990,20902,1988,27110
2A2A,8,50000,12655,0,37345,19656,2011,28333
2A2A,9,50000,12541,0,37459,18322,2705,28973
2A2A,K,50000,10998,0,39002,15821,2870,31309
2A2A,A,50000,5754,0,44246,10242,3077,36681
2A32,2,50000,24691,6253,19056,23261,3662,23077
2A32,3,50000,25260,6357,18383,23856,3621,22523
2A32,4,50000,26349,5568,18083,25449,3496,21055
2A32,5,50000,27533,5408,17059,27257,3258,19485
2A32,6,50000,30337,4100,15563,28245,2918,18837
2A32,7,50000,33141,5887,10972,25124,4324,20552
2A32,8,50000,19187,19033,11780,20015,7497,22488
2A32,9,50000,18180,5026,26794,18522,3779,27699
2A32,K,50000,15974,5635,28391,15909,3836,30255
2A32,A,50000,11641,6207,32152,10926,4412,34662
2A33,2,50000,31166,6363,12471,25291,4080,20629
2A33,3,50000,31562,6291,12147,26705,3980,19315
2A33,4,50000,31958,6226,11816,27750,3896,18354
2A33,5,50000,33091,5713,11196,29435,3495,17070
2A33,6,50000,35081,4317,10602,30135,3227,16638
2A33,7,50000,39247,3371,7382,27909,3953,18138
2A33,8,50000,38196,5447,6357,25732,4475,19793
2A33,9,50000,22862,18827,8311,20236,7268,22496
2A33,K,50000,21807,5809,22384,18142,4292,27566
2A33,A,50000,17850,6167,25983,13034,4751,32215
2A34,2,50000,37641,6169,6190,28109,4168,17723
2A34,3,50000,37494,6345,6161,28679,4077,17244
2A34,4,50000,37999,5933,6068,29871,3838,16291
2A34,5,50000,39229,5244,5527,31436,3568,14996
2A34,6,50000,39962,4762,5276,31994,3511,14495
2A34,7,50000,42826,3676,3498,29544,3611,16845
2A34,8,50000,43392,3279,3329,27753,3628,18619
2A34,9,50000,41861,5183,2956,25256,4223,20521
2A34,K,50000,27454,17603,4943,19767,6804,23429
2A34,A,50000,24217,6505,19278,14902,4638,30460
2A3A,2,50000,18178,6665,25157,20897,3877,25226
2A3A,3,50000,19251,6257,24492,21346,3562,25092
2A3A,4,50000,21025,5661,23314,22533,3370,24097
2A3A,5,50000,22539,5204,22257,24915,3283,21802
2A3A,6,50000,23187,5856,20957,24864,3366,21770
2A3A,7,50000,13975,19572,16453,19966,7449,22585
2A3A,8,50000,12679,6602,30719,18668,3919,27413
2A3A,9,50000,12146,6083,31771,17039,4139,28822
2A3A,K,50000,11080,5563,33357,14964,3906,31130
2A3A,A,50000,5725,5756,38519,9428,4713,35859
2A42,2,50000,31050,6516,12434,24790,4008,21202
2A42,3,50000,31650,6333,12017,26273,3896,19831
2A42,4,50000,32010,6096,11894,27383,3681,18936
2A42,5,50000,33672,5397,10931,29200,3371,17429
2A42,6,50000,34470,5537,9993,29619,3327,17054
2A42,7,50000,39175,3429,7396,27154,3743,19103
2A42,8,50000,38047,5506,6447,24822,4456,20722
2A42,9,50000,23074,19137,7789,19842,7300,22858
2A42,K,50000,21620,5794,22586,17398,4166,28436
2A42,A,50000,17986,6337,25677,12552,4302,33146
2A43,2,50000,37612,6214,6174,28161,4383,17456
2A43,3,50000,37771,6361,5868,28966,4136,16898
2A43,4,50000,37945,6002,6053,30044,3861,16095
2A43,5,50000,39144,5272,5584,31403,3479,15118
2A43,6,50000,39991,4751,5258,32210,3430,14360
2A43,7,50000,42883,3658,3459,29627,3469,16904
2A43,8,50000,43456,3211,3333,27775,3624,18601
2A43,9,50000,41846,5207,2947,25319,4205,20476
2A43,K,50000,27590,17479,4931,19836,6884,23280
2A43,A,50000,24328,6477,19195,14852,4730,30418
2A4A,2,50000,24896,6394,18710,22807,3859,23334
2A4A,3,50000,25168,6556,18276,23504,3706,22790
2A4A,4,50000,27223,4928,17849,26056,3268,20676
2A4A,5,50000,28033,6001,15966,26408,3498,20094
2A4A,6,50000,29415,4972,15613,27241,3272,19487
2A4A,7,50000,33785,5073,11142,25163,4169,20668
2A4A,8,50000,19016,19447,11537,19946,7466,22588
2A4A,9,50000,18214,5347,26439,19036,3588,27376
2A4A,K,50000,16612,5653,27735,16872,4054,29074
2A4A,A,50000,11577,6198,32225,11049,4940,34011
2A52,2,50000,37810,6172,6018,28499,4093,17408
2A52,3,50000,38051,6221,5728,28997,4108,16895
2A52,4,50000,38195,5901,5904,29821,3831,16348
2A52,5,50000,39900,4703,5397,31769,3422,14809
2A52,6,50000,40349,5202,4449,32037,3650,14313
2A52,7,50000,42230,4052,3718,29148,3722,17130
2A52,8,50000,43603,2867,3530,27641,3529,18830
2A52,9,50000,42356,5194,2450,25660,4249,20091
2A52,K,50000,27725,17471,4804,19757,6975,23268
2A52,A,50000,24512,6327,19161,15189,4647,30164
2A5A,2,50000,31462,6761,11777,23736,3835,22429
2A5A,3,50000,31868,6239,11893,25581,3934,20485
2A5A,4,50000,32816,5583,11601,26232,3437,20331
2A5A,5,50000,34133,6010,9857,27258,3535,19207
2A5A,6,50000,34393,5656,9951,27872,3314,18814
2A5A,7,50000,38596,3811,7593,26049,3826,20125
2A5A,8,50000,38504,4671,6825,24059,4066,21875
2A5A,9,50000,23645,19088,7267,19086,7422,23492
2A5A,K,50000,22256,6133,21611,17294,4021,28685
2A5A,A,50000,17951,6372,25677,12052,4627,33321
2A6A,2,50000,37861,6220,5919,27012,4101,18887
2A6A,3,50000,38051,6095,5854,27534,4010,18456
2A6A,4,50000,39094,5228,5678,28365,3621,18014
2A6A,5,50000,40058,5212,4730,29708,3451,16841
2A6A,6,50000,39544,5374,5082,29499,3516,16985
2A6A,7,50000,42227,4137,3636,27659,3614,18727
2A6A,8,50000,43212,3265,3523,26186,3523,20291
2A6A,9,50000,42776,4317,2907,24251,3949,21800
2A6A,K,50000,28392,17585,4023,19149,6790,24061
2A6A,A,50000,24222,6670,19108,13905,4418,31677
2AA2,2,50000,17996,0,32004,21740,1987,26273
2AA2,3,50000,18952,0,31048,22151,1987,25862
2AA2,4,50000,20344,0,29656,22972,1878,25150
2AA2,5,50000,22484,0,27516,24342,1862,23796
2AA2,6,50000,23578,0,26422,26086,1586,22328
2AA2,7,50000,14010,0,35990,21017,1923,27060
2AA2,8,50000,12771,0,37229,19530,2067,28403
2AA2,9,50000,12385,0,37615,18248,2668,29084
2AA2,K,50000,11021,0,38979,15813,2817,31370
2AA2,A,50000,5702,0,44298,10095,3127,36778
2AA3,2,50000,18037,6742,25221,20660,3804,25536
2AA3,3,50000,19192,6317,24491,21295,3623,25082
2AA3,4,50000,20693,5820,23487,22566,3406,24028
2AA3,5,50000,22513,5342,22145,24920,3288,21792
2AA3,6,50000,23579,5754,20667,25036,3220,21744
2AA3,7,50000,13646,19994,16360,19845,7255,22900
2AA3,8,50000,12848,6460,30692,18628,3952,27420
2AA3,9,50000,12200,6002,31798,17034,4121,28845
2AA3,K,50000,11095,5554,33351,14872,3956,31172
2AA3,A,50000,5697,5755,38548,9479,4644,35877
2AA4,2,50000,24851,6500,18649,22910,3882,23208
2AA4,3,50000,25311,6539,18150,23608,3764,22628
2AA4,4,50000,27338,4962,17700,25867,3392,20741
2AA4,5,50000,27927,6107,15966,26305,3777,19918
2AA4,6,50000,29517,5120,15363,27314,3270,19416
2AA4,7,50000,33542,5136,11322,25078,4246,20676
2AA4,8,50000,19080,19320,11600,19940,7611,22449
2AA4,9,50000,18264,5351,26385,19150,3746,27104
2AA4,K,50000,16494,6018,27488,16776,4037,29187
2AA4,A,50000,11680,6273,32047,10927,5021,34052
2AA5,2,50000,31425,6513,12062,23892,3920,22188
2AA5,3,50000,31847,6183,11970,25542,3785,20673
2AA5,4,50000,32888,5548,11564,25924,3661,20415
2AA5,5,50000,33912,6107,9981,27335,3595,19070
2AA5,6,50000,34323,5820,9857,27909,3432,18659
2AA5,7,50000,38293,3851,7856,25799,3878,20323
2AA5,8,50000,38455,4719,6826,24078,4244,21678
2AA5,9,50000,23613,19258,7129,19176,7423,23401
2AA5,K,50000,22376,6027,21597,17224,4020,28756
2AA5,A,50000,18167,6233,25600,11973,4735,33292
2AA6,2,50000,37836,6256,5908,27226,3963,18811
2AA6,3,50000,38088,6170,5742,27408,3930,18662
2AA6,4,50000,39008,5204,5788,28465,3514,18021
2AA6,5,50000,39944,5106,4950,29626,3514,16860
2AA6,6,50000,39558,5235,5207,29565,3519,16916
2AA6,7,50000,42222,4158,3620,27594,3616,18790
2AA6,8,50000,43133,3311,3556,26150,3480,20370
2AA6,9,50000,42805,4288,2907,24390,3880,21730
2AA6,K,50000,28317,17790,3893,18981,6703,24316
2AA6,A,50000,24065,6598,19337,14079,4361,31560
2AAA,2,50000,18496,0,31504,20753,2411,26836
2AAA,3,50000,19270,0,30730,21157,2340,26503
2AAA,4,50000,20881,0,29119,21691,2303,26006
2AAA,5,50000,22325,0,27675,22818,1898,25284
2AAA,6,50000,23628,0,26372,23460,2048,24492
2AAA,7,50000,14223,0,35777,20862,2545,26593
2AAA,8,50000,12836,0,37164,19304,3006,27690
2AAA,9,50000,12674,0,37326,17679,3081,29240
2AAA,K,50000,11527,0,38473,15478,3185,31337
2AAA,A,50000,5497,0,44503,9654,3556,36790
2K22,2,50000,17289,0,32711,10906,2225,36869
2K22,3,50000,18249,0,31751,11221,2173,36606
2K22,4,50000,19689,0,30311,11009,2041,36950
2K22,5,50000,22350,0,27650,11488,1879,36633
