player_hand,dealer_up_card,total_games,win_standing,push_standing,lost_standing,win_hitting,push_hitting,lost_hitting
224332AAAA,9,50000,45462,2053,2485,0,0,50000
224332AAAA,K,50000,28751,19581,1668,0,0,50000
22433A2AAA,2,50000,37793,6030,6177,0,0,50000
22433A2AAA,3,50000,38090,6200,5710,0,0,50000
22433A2AAA,4,50000,37858,6186,5956,0,0,50000
22433A2AAA,5,50000,38400,5573,6027,0,0,50000
22433A2AAA,6,50000,38569,5372,6059,0,0,50000
22433A2AAA,7,50000,42331,3647,4022,0,0,50000
22433A2AAA,8,50000,43918,2773,3309,0,0,50000
22433A2AAA,9,50000,45419,2130,2451,0,0,50000
22433A2AAA,K,50000,28439,19853,1708,0,0,50000
22433AA2AA,2,50000,37975,6037,5988,0,0,50000
22433AA2AA,3,50000,38019,6192,5789,0,0,50000
22433AA2AA,4,50000,37843,6073,6084,0,0,50000
22433AA2AA,5,50000,38712,5414,5874,0,0,50000
22433AA2AA,6,50000,38699,5283,6018,0,0,50000
22433AA2AA,7,50000,42553,3613,3834,0,0,50000
22433AA2AA,8,50000,44029,2750,3221,0,0,50000
22433AA2AA,9,50000,45441,2087,2472,0,0,50000
22433AA2AA,K,50000,28283,19909,1808,0,0,50000
22433AAA2A,2,50000,37831,6139,6030,0,0,50000
22433AAA2A,3,50000,37983,6237,5780,0,0,50000
22433AAA2A,4,50000,37827,6207,5966,0,0,50000
22433AAA2A,5,50000,38565,5596,5839,0,0,50000
22433AAA2A,6,50000,38580,5302,6118,0,0,50000
22433AAA2A,7,50000,42475,3587,3938,0,0,50000
22433AAA2A,8,50000,43964,2811,3225,0,0,50000
22433AAA2A,9,50000,45325,2124,2551,0,0,50000
22433AAA2A,K,50000,28280,19963,1757,0,0,50000
22433AAAA2,2,50000,37950,6091,5959,0,0,50000
22433AAAA2,3,50000,37864,6406,5730,0,0,50000
22433AAAA2,4,50000,37952,6090,5958,0,0,50000
22433AAAA2,5,50000,38392,5609,5999,0,0,50000
22433AAAA2,6,50000,38646,5399,5955,0,0,50000
22433AAAA2,7,50000,42433,3652,3915,0,0,50000
22433AAAA2,8,50000,43897,2870,3233,0,0,50000
22433AAAA2,9,50000,45381,2171,2448,0,0,50000
22433AAAA2,K,50000,28628,19636,1736,0,0,50000
2243A22AAA,3,50000,31919,6169,11912,0,0,50000
2243A22AAA,4,50000,31608,6538,11854,0,0,50000
2243A22AAA,5,50000,33270,5545,11185,0,0,50000
2243A22AAA,6,50000,32875,5781,11344,0,0,50000
2243A22AAA,7,50000,39199,2713,8088,0,0,50000
2243A22AAA,8,50000,41643,2276,6081,0,0,50000
2243A22AAA,9,50000,24576,21238,4186,0,0,50000
2243A22AAA,K,50000,22233,6439,21328,0,0,50000
2243A23AAA,2,50000,37585,6202,6213,0,0,50000
2243A23AAA,3,50000,38005,6189,5806,0,0,50000
2243A23AAA,4,50000,37844,6071,6085,0,0,50000
2243A23AAA,5,50000,38523,5531,5946,0,0,50000
2243A23AAA,6,50000,38641,5317,6042,0,0,50000
2243A23AAA,7,50000,42373,3806,3821,0,0,50000
2243A23AAA,8,50000,44087,2792,3121,0,0,50000
2243A23AAA,9,50000,45484,2088,2428,0,0,50000
2243A23AAA,K,50000,28522,19772,1706,0,0,50000
2243A2A2AA,3,50000,31785,6195,12020,0,0,50000
2243A2A2AA,4,50000,31612,6402,11986,0,0,50000
2243A2A2AA,5,50000,33195,5642,11163,0,0,50000
2243A2A2AA,6,50000,32932,5628,11440,0,0,50000
2243A2A2AA,7,50000,39230,2788,7982,0,0,50000
2243A2A2AA,8,50000,41605,2329,6066,0,0,50000
2243A2A2AA,9,50000,24531,21242,4227,0,0,50000
2243A2A2AA,K,50000,22196,6263,21541,0,0,50000
2243A2A3AA,2,50000,37847,6101,6052,0,0,50000
2243A2A3AA,3,50000,37945,6185,5870,0,0,50000
2243A2A3AA,4,50000,38006,5980,6014,0,0,50000
2243A2A3AA,5,50000,38730,5404,5866,0,0,50000
2243A2A3AA,6,50000,38432,5380,6188,0,0,50000
2243A2A3AA,7,50000,42549,3592,3859,0,0,50000
2243A2A3AA,8,50000,44125,2704,3171,0,0,50000
2243A2A3AA,9,50000,45375,2153,2472,0,0,50000
2243A2A3AA,K,50000,28389,19903,1708,0,0,50000
2243A2AA2A,3,50000,31931,6146,11923,0,0,50000
2243A2AA2A,4,50000,31501,6648,11851,0,0,50000
2243A2AA2A,5,50000,33256,5581,11163,0,0,50000
2243A2AA2A,6,50000,32904,5671,11425,0,0,50000
2243A2AA2A,7,50000,39272,2672,8056,0,0,50000
2243A2AA2A,8,50000,41755,2353,5892,0,0,50000
2243A2AA2A,9,50000,24443,21356,4201,0,0,50000
2243A2AA2A,K,50000,22168,6388,21444,0,0,50000
2243A2AA3A,2,50000,37655,6209,6136,0,0,50000
2243A2AA3A,3,50000,37799,6375,5826,0,0,50000
2243A2AA3A,4,50000,37841,6201,5958,0,0,50000
2243A2AA3A,5,50000,38622,5472,5906,0,0,50000
2243A2AA3A,6,50000,38376,5484,6140,0,0,50000
2243A2AA3A,7,50000,42471,3606,3923,0,0,50000
2243A2AA3A,8,50000,43863,2869,3268,0,0,50000
2243A2AA3A,9,50000,45281,2172,2547,0,0,50000
2243A2AA3A,K,50000,28470,19802,1728,0,0,50000
2243A2AAA2,3,50000,31903,6222,11875,0,0,50000
2243A2AAA2,4,50000,31469,6642,11889,0,0,50000
2243A2AAA2,5,50000,33195,5426,11379,0,0,50000
2243A2AAA2,6,50000,32940,5682,11378,0,0,50000
2243A2AAA2,7,50000,39077,2754,8169,0,0,50000
2243A2AAA2,8,50000,41633,2353,6014,0,0,50000
2243A2AAA2,9,50000,24480,21291,4229,0,0,50000
2243A2AAA2,K,50000,22021,6461,21518,0,0,50000
2243A2AAA3,2,50000,37781,6123,6096,0,0,50000
2243A2AAA3,3,50000,37972,6253,5775,0,0,50000
2243A2AAA3,4,50000,37875,6179,5946,0,0,50000
2243A2AAA3,5,50000,38734,5355,5911,0,0,50000
2243A2AAA3,6,50000,38411,5465,6124,0,0,50000
2243A2AAA3,7,50000,42457,3640,3903,0,0,50000
2243A2AAA3,8,50000,44015,2726,3259,0,0,50000
2243A2AAA3,9,50000,45301,2209,2490,0,0,50000
2243A2AAA3,K,50000,28476,19725,1799,0,0,50000
2243A32AAA,2,50000,37644,6279,6077,0,0,50000
2243A32AAA,3,50000,38201,6219,5580,0,0,50000
2243A32AAA,4,50000,37829,6181,5990,0,0,50000
2243A32AAA,5,50000,38695,5439,5866,0,0,50000
2243A32AAA,6,50000,38496,5419,6085,0,0,50000
2243A32AAA,7,50000,42400,3783,3817,0,0,50000
2243A32AAA,8,50000,43914,2827,3259,0,0,50000
2243A32AAA,9,50000,45480,2083,2437,0,0,50000
2243A32AAA,K,50000,28619,19735,1646,0,0,50000
2243A3A2AA,2,50000,37769,6235,5996,0,0,50000
2243A3A2AA,3,50000,38253,6110,5637,0,0,50000
2243A3A2AA,4,50000,37957,6014,6029,0,0,50000
2243A3A2AA,5,50000,38590,5600,5810,0,0,50000
2243A3A2AA,6,50000,38354,5442,6204,0,0,50000
2243A3A2AA,7,50000,42502,3617,3881,0,0,50000
2243A3A2AA,8,50000,44002,2805,3193,0,0,50000
2243A3A2AA,9,50000,45414,2118,2468,0,0,50000
2243A3A2AA,K,50000,28476,19787,1737,0,0,50000
2243A3AA2A,2,50000,37632,6125,6243,0,0,50000
2243A3AA2A,3,50000,38067,6212,5721,0,0,50000
2243A3AA2A,4,50000,38053,6001,5946,0,0,50000
2243A3AA2A,5,50000,38612,5505,5883,0,0,50000
2243A3AA2A,6,50000,38433,5488,6079,0,0,50000
2243A3AA2A,7,50000,42425,3706,3869,0,0,50000
2243A3AA2A,8,50000,43963,2853,3184,0,0,50000
2243A3AA2A,9,50000,45395,2163,2442,0,0,50000
2243A3AA2A,K,50000,28509,19703,1788,0,0,50000
2243A3AAA2,2,50000,37863,6025,6112,0,0,50000
2243A3AAA2,3,50000,37966,6285,5749,0,0,50000
2243A3AAA2,4,50000,37972,5990,6038,0,0,50000
2243A3AAA2,5,50000,38517,5593,5890,0,0,50000
2243A3AAA2,6,50000,38422,5385,6193,0,0,50000
2243A3AAA2,7,50000,42334,3688,3978,0,0,50000
2243A3AAA2,8,50000,43996,2723,3281,0,0,50000
2243A3AAA2,9,50000,45356,2143,2501,0,0,50000
2243A3AAA2,K,50000,28354,19897,1749,0,0,50000
2243AA22AA,3,50000,31648,6169,12183,0,0,50000
2243AA22AA,4,50000,31451,6573,11976,0,0,50000
2243AA22AA,5,50000,32944,5527,11529,0,0,50000
2243AA22AA,6,50000,33046,5686,11268,0,0,50000
2243AA22AA,7,50000,39136,2788,8076,0,0,50000
2243AA22AA,8,50000,41586,2411,6003,0,0,50000
2243AA22AA,9,50000,24479,21377,4144,0,0,50000
2243AA22AA,K,50000,22187,6312,21501,0,0,50000
2243AA23AA,2,50000,37613,6217,6170,0,0,50000
2243AA23AA,3,50000,38045,6224,5731,0,0,50000
2243AA23AA,4,50000,37733,6266,6001,0,0,50000
2243AA23AA,5,50000,38707,5520,5773,0,0,50000
2243AA23AA,6,50000,38475,5404,6121,0,0,50000
2243AA23AA,7,50000,42388,3764,3848,0,0,50000
2243AA23AA,8,50000,44060,2739,3201,0,0,50000
2243AA23AA,9,50000,45426,2093,2481,0,0,50000
2243AA23AA,K,50000,28554,19667,1779,0,0,50000
2243AA2A2A,3,50000,31870,6157,11973,0,0,50000
2243AA2A2A,4,50000,31514,6585,11901,0,0,50000
2243AA2A2A,5,50000,33280,5528,11192,0,0,50000
2243AA2A2A,6,50000,32843,5727,11430,0,0,50000
2243AA2A2A,7,50000,39341,2776,7883,0,0,50000
2243AA2A2A,8,50000,41485,2387,6128,0,0,50000
2243AA2A2A,9,50000,24379,21436,4185,0,0,50000
2243AA2A2A,K,50000,22103,6263,21634,0,0,50000
2243AA2A3A,2,50000,37708,6084,6208,0,0,50000
2243AA2A3A,3,50000,38149,6316,5535,0,0,50000
2243AA2A3A,4,50000,37957,5915,6128,0,0,50000
2243AA2A3A,5,50000,38542,5565,5893,0,0,50000
2243AA2A3A,6,50000,38540,5289,6171,0,0,50000
2243AA2A3A,7,50000,42434,3683,3883,0,0,50000
2243AA2A3A,8,50000,44040,2813,3147,0,0,50000
2243AA2A3A,9,50000,45405,2105,2490,0,0,50000
2243AA2A3A,K,50000,28628,19613,1759,0,0,50000
2243AA2AA2,3,50000,31700,6432,11868,0,0,50000
2243AA2AA2,4,50000,31547,6528,11925,0,0,50000
2243AA2AA2,5,50000,33220,5426,11354,0,0,50000
2243AA2AA2,6,50000,32832,5739,11429,0,0,50000
2243AA2AA2,7,50000,39223,2798,7979,0,0,50000
2243AA2AA2,8,50000,41641,2246,6113,0,0,50000
2243AA2AA2,9,50000,24416,21273,4311,0,0,50000
2243AA2AA2,K,50000,22211,6291,21498,0,0,50000
2243AA2AA3,2,50000,37856,6133,6011,0,0,50000
2243AA2AA3,3,50000,38027,6164,5809,0,0,50000
2243AA2AA3,4,50000,38031,6093,5876,0,0,50000
2243AA2AA3,5,50000,38582,5572,5846,0,0,50000
2243AA2AA3,6,50000,38514,5459,6027,0,0,50000
2243AA2AA3,7,50000,42376,3690,3934,0,0,50000
2243AA2AA3,8,50000,43929,2793,3278,0,0,50000
2243AA2AA3,9,50000,45459,2101,2440,0,0,50000
2243AA2AA3,K,50000,28315,19930,1755,0,0,50000
2243AA32AA,2,50000,37815,6149,6036,0,0,50000
2243AA32AA,3,50000,38085,6279,5636,0,0,50000
2243AA32AA,4,50000,38090,6077,5833,0,0,50000
2243AA32AA,5,50000,38542,5477,5981,0,0,50000
2243AA32AA,6,50000,38656,5364,5980,0,0,50000
2243AA32AA,7,50000,42472,3609,3919,0,0,50000
2243AA32AA,8,50000,44038,2700,3262,0,0,50000
2243AA32AA,9,50000,45503,2040,2457,0,0,50000
2243AA32AA,K,50000,28557,19724,1719,0,0,50000
2243AA3A2A,2,50000,37763,6109,6128,0,0,50000
2243AA3A2A,3,50000,38126,6085,5789,0,0,50000
2243AA3A2A,4,50000,37925,6212,5863,0,0,50000
2243AA3A2A,5,50000,38560,5543,5897,0,0,50000
2243AA3A2A,6,50000,38583,5404,6013,0,0,50000
2243AA3A2A,7,50000,42345,3741,3914,0,0,50000
2243AA3A2A,8,50000,43907,2847,3246,0,0,50000
2243AA3A2A,9,50000,45428,2075,2497,0,0,50000
2243AA3A2A,K,50000,28477,19749,1774,0,0,50000
2243AA3AA2,2,50000,37774,6179,6047,0,0,50000
2243AA3AA2,3,50000,38296,5995,5709,0,0,50000
2243AA3AA2,4,50000,38061,5988,5951,0,0,50000
2243AA3AA2,5,50000,38629,5466,5905,0,0,50000
2243AA3AA2,6,50000,38330,5490,6180,0,0,50000
2243AA3AA2,7,50000,42329,3714,3957,0,0,50000
2243AA3AA2,8,50000,44030,2753,3217,0,0,50000
2243AA3AA2,9,50000,45479,2026,2495,0,0,50000
2243AA3AA2,K,50000,28335,19898,1767,0,0,50000
2243AAA22A,3,50000,31798,6213,11989,0,0,50000
2243AAA22A,4,50000,31559,6494,11947,0,0,50000
2243AAA22A,5,50000,33273,5404,11323,0,0,50000
2243AAA22A,6,50000,32968,5657,11375,0,0,50000
2243AAA22A,7,50000,39129,2849,8022,0,0,50000
2243AAA22A,8,50000,41541,2385,6074,0,0,50000
2243AAA22A,9,50000,24482,21312,4206,0,0,50000
2243AAA22A,K,50000,21994,6421,21585,0,0,50000
2243AAA23A,2,50000,37886,6082,6032,0,0,50000
2243AAA23A,3,50000,38115,6152,5733,0,0,50000
2243AAA23A,4,50000,37895,6019,6086,0,0,50000
2243AAA23A,5,50000,38460,5569,5971,0,0,50000
2243AAA23A,6,50000,38557,5357,6086,0,0,50000
2243AAA23A,7,50000,42540,3684,3776,0,0,50000
2243AAA23A,8,50000,43966,2822,3212,0,0,50000
2243AAA23A,9,50000,45495,2104,2401,0,0,50000
2243AAA23A,K,50000,28687,19604,1709,0,0,50000
2243AAA2A2,3,50000,31993,6142,11865,0,0,50000
2243AAA2A2,4,50000,31636,6587,11777,0,0,50000
2243AAA2A2,5,50000,33039,5549,11412,0,0,50000
2243AAA2A2,6,50000,32911,5595,11494,0,0,50000
2243AAA2A2,7,50000,39132,2825,8043,0,0,50000
2243AAA2A2,8,50000,41466,2380,6154,0,0,50000
2243AAA2A2,9,50000,24462,21272,4266,0,0,50000
2243AAA2A2,K,50000,22329,6438,21233,0,0,50000
2243AAA2A3,2,50000,37665,6170,6165,0,0,50000
2243AAA2A3,3,50000,37895,6378,5727,0,0,50000
2243AAA2A3,4,50000,37845,6099,6056,0,0,50000
2243AAA2A3,5,50000,38456,5526,6018,0,0,50000
2243AAA2A3,6,50000,38625,5357,6018,0,0,50000
2243AAA2A3,7,50000,42586,3607,3807,0,0,50000
2243AAA2A3,8,50000,44004,2800,3196,0,0,50000
2243AAA2A3,9,50000,45418,2104,2478,0,0,50000
2243AAA2A3,K,50000,28438,19780,1782,0,0,50000
2243AAA32A,2,50000,37798,6090,6112,0,0,50000
2243AAA32A,3,50000,37921,6397,5682,0,0,50000
2243AAA32A,4,50000,37804,6120,6076,0,0,50000
2243AAA32A,5,50000,38575,5578,5847,0,0,50000
2243AAA32A,6,50000,38342,5558,6100,0,0,50000
2243AAA32A,7,50000,42522,3711,3767,0,0,50000
2243AAA32A,8,50000,44025,2739,3236,0,0,50000
2243AAA32A,9,50000,45337,2096,2567,0,0,50000
2243AAA32A,K,50000,28449,19832,1719,0,0,50000
2243AAA3A2,2,50000,37972,6094,5934,0,0,50000
2243AAA3A2,3,50000,37855,6264,5881,0,0,50000
2243AAA3A2,4,50000,37835,6211,5954,0,0,50000
2243AAA3A2,5,50000,38727,5507,5766,0,0,50000
2243AAA3A2,6,50000,38549,5406,6045,0,0,50000
2243AAA3A2,7,50000,42506,3640,3854,0,0,50000
2243AAA3A2,8,50000,43937,2823,3240,0,0,50000
2243AAA3A2,9,50000,45452,2163,2385,0,0,50000
2243AAA3A2,K,50000,28459,19845,1696,0,0,50000
2243AAAA22,3,50000,31941,6224,11835,0,0,50000
2243AAAA22,4,50000,31390,6608,12002,0,0,50000
2243AAAA22,5,50000,33199,5549,11252,0,0,50000
2243AAAA22,6,50000,32917,5642,11441,0,0,50000
2243AAAA22,7,50000,39290,2782,7928,0,0,50000
2243AAAA22,8,50000,41830,2274,5896,0,0,50000
2243AAAA22,9,50000,24348,21466,4186,0,0,50000
2243AAAA22,K,50000,22065,6416,21519,0,0,50000
2243AAAA23,2,50000,37814,6097,6089,0,0,50000
2243AAAA23,3,50000,38019,6357,5624,0,0,50000
2243AAAA23,4,50000,37837,6086,6077,0,0,50000
2243AAAA23,5,50000,38694,5450,5856,0,0,50000
2243AAAA23,6,50000,38557,5327,6116,0,0,50000
2243AAAA23,7,50000,42535,3639,3826,0,0,50000
2243AAAA23,8,50000,44111,2724,3165,0,0,50000
2243AAAA23,9,50000,45363,2122,2515,0,0,50000
2243AAAA23,K,50000,28598,19663,1739,0,0,50000
2243AAAA32,2,50000,37870,6166,5964,0,0,50000
2243AAAA32,3,50000,38027,6247,5726,0,0,50000
2243AAAA32,4,50000,37902,6050,6048,0,0,50000
2243AAAA32,5,50000,38579,5517,5904,0,0,50000
2243AAAA32,6,50000,38571,5421,6008,0,0,50000
2243AAAA32,7,50000,42448,3608,3944,0,0,50000
2243AAAA32,8,50000,43876,2844,3280,0,0,50000
2243AAAA32,9,50000,45388,2152,2460,0,0,50000
2243AAAA32,K,50000,28474,19751,1775,0,0,50000
224422AAAA,3,50000,38015,6101,5884,0,0,50000
224422AAAA,4,50000,38127,6065,5808,0,0,50000
224422AAAA,5,50000,38541,5468,5991,0,0,50000
224422AAAA,6,50000,39626,4345,6029,0,0,50000
224422AAAA,7,50000,42224,4339,3437,0,0,50000
224422AAAA,8,50000,43573,2292,4135,0,0,50000
224422AAAA,9,50000,45936,1984,2080,0,0,50000
224422AAAA,K,50000,28440,19834,1726,0,0,50000
22442A2AAA,3,50000,38105,6025,5870,0,0,50000
22442A2AAA,4,50000,38201,6033,5766,0,0,50000
22442A2AAA,5,50000,38602,5326,6072,0,0,50000
22442A2AAA,6,50000,39588,4456,5956,0,0,50000
22442A2AAA,7,50000,42160,4355,3485,0,0,50000
22442A2AAA,8,50000,43637,2318,4045,0,0,50000
22442A2AAA,9,50000,45999,2020,1981,0,0,50000
22442A2AAA,K,50000,28337,19894,1769,0,0,50000
22442AA2AA,3,50000,38038,6106,5856,0,0,50000
22442AA2AA,4,50000,38067,6127,5806,0,0,50000
22442AA2AA,5,50000,38701,5420,5879,0,0,50000
22442AA2AA,6,50000,39542,4396,6062,0,0,50000
22442AA2AA,7,50000,42055,4460,3485,0,0,50000
22442AA2AA,8,50000,43614,2290,4096,0,0,50000
22442AA2AA,9,50000,45968,2005,2027,0,0,50000
22442AA2AA,K,50000,28846,19457,1697,0,0,50000
22442AAA2A,3,50000,37833,6263,5904,0,0,50000
22442AAA2A,4,50000,38411,5964,5625,0,0,50000
22442AAA2A,5,50000,38456,5614,5930,0,0,50000
22442AAA2A,6,50000,39416,4483,6101,0,0,50000
22442AAA2A,7,50000,42113,4447,3440,0,0,50000
22442AAA2A,8,50000,43558,2375,4067,0,0,50000
22442AAA2A,9,50000,46037,1981,1982,0,0,50000
22442AAA2A,K,50000,28720,19537,1743,0,0,50000
22442AAAA2,3,50000,38066,5930,6004,0,0,50000
22442AAAA2,4,50000,38137,6059,5804,0,0,50000
22442AAAA2,5,50000,38733,5410,5857,0,0,50000
22442AAAA2,6,50000,39546,4412,6042,0,0,50000
22442AAAA2,7,50000,42219,4384,3397,0,0,50000
22442AAAA2,8,50000,43665,2324,4011,0,0,50000
22442AAAA2,9,50000,45978,1993,2029,0,0,50000
22442AAAA2,K,50000,28773,19430,1797,0,0,50000
2244A22AAA,3,50000,37864,6130,6006,0,0,50000
2244A22AAA,4,50000,38028,6085,5887,0,0,50000
2244A22AAA,5,50000,38599,5452,5949,0,0,50000
2244A22AAA,6,50000,39856,4247,5897,0,0,50000
2244A22AAA,7,50000,42269,4421,3310,0,0,50000
2244A22AAA,8,50000,43582,2325,4093,0,0,50000
2244A22AAA,9,50000,45809,2077,2114,0,0,50000
2244A22AAA,K,50000,28614,19675,1711,0,0,50000
2244A2A2AA,3,50000,37992,6035,5973,0,0,50000
2244A2A2AA,4,50000,38062,6091,5847,0,0,50000
2244A2A2AA,5,50000,38638,5309,6053,0,0,50000
2244A2A2AA,6,50000,39631,4344,6025,0,0,50000
2244A2A2AA,7,50000,42191,4364,3445,0,0,50000
2244A2A2AA,8,50000,43466,2347,4187,0,0,50000
2244A2A2AA,9,50000,46023,1996,1981,0,0,50000
2244A2A2AA,K,50000,28611,19692,1697,0,0,50000
2244A2AA2A,3,50000,38093,6033,5874,0,0,50000
2244A2AA2A,4,50000,38176,5992,5832,0,0,50000
2244A2AA2A,5,50000,38688,5352,5960,0,0,50000
2244A2AA2A,6,50000,39520,4376,6104,0,0,50000
2244A2AA2A,7,50000,42158,4364,3478,0,0,50000
2244A2AA2A,8,50000,43584,2322,4094,0,0,50000
2244A2AA2A,9,50000,45954,2017,2029,0,0,50000
2244A2AA2A,K,50000,28468,19711,1821,0,0,50000
2244A2AAA2,3,50000,38023,6012,5965,0,0,50000
2244A2AAA2,4,50000,38001,6130,5869,0,0,50000
2244A2AAA2,5,50000,38382,5587,6031,0,0,50000
2244A2AAA2,6,50000,39655,4281,6064,0,0,50000
2244A2AAA2,7,50000,42397,4322,3281,0,0,50000
2244A2AAA2,8,50000,43517,2405,4078,0,0,50000
2244A2AAA2,9,50000,45987,2033,1980,0,0,50000
2244A2AAA2,K,50000,28695,19611,1694,0,0,50000
2244AA22AA,3,50000,37819,6232,5949,0,0,50000
2244AA22AA,4,50000,38078,6101,5821,0,0,50000
2244AA22AA,5,50000,38565,5461,5974,0,0,50000
2244AA22AA,6,50000,39546,4351,6103,0,0,50000
2244AA22AA,7,50000,42125,4414,3461,0,0,50000
2244AA22AA,8,50000,43574,2318,4108,0,0,50000
2244AA22AA,9,50000,45968,2040,1992,0,0,50000
2244AA22AA,K,50000,28553,19714,1733,0,0,50000
2244AA2A2A,3,50000,37761,6229,6010,0,0,50000
2244AA2A2A,4,50000,37992,6125,5883,0,0,50000
2244AA2A2A,5,50000,38602,5333,6065,0,0,50000
2244AA2A2A,6,50000,39642,4313,6045,0,0,50000
2244AA2A2A,7,50000,42178,4328,3494,0,0,50000
2244AA2A2A,8,50000,43608,2291,4101,0,0,50000
2244AA2A2A,9,50000,45920,2068,2012,0,0,50000
2244AA2A2A,K,50000,28660,19628,1712,0,0,50000
2244AA2AA2,3,50000,37932,6082,5986,0,0,50000
2244AA2AA2,4,50000,38174,6049,5777,0,0,50000
2244AA2AA2,5,50000,38602,5362,6036,0,0,50000
2244AA2AA2,6,50000,39516,4381,6103,0,0,50000
2244AA2AA2,7,50000,42297,4294,3409,0,0,50000
2244AA2AA2,8,50000,43794,2244,3962,0,0,50000
2244AA2AA2,9,50000,45945,1996,2059,0,0,50000
2244AA2AA2,K,50000,28774,19529,1697,0,0,50000
2244AAA22A,3,50000,37928,6150,5922,0,0,50000
2244AAA22A,4,50000,38263,6019,5718,0,0,50000
2244AAA22A,5,50000,38595,5399,6006,0,0,50000
2244AAA22A,6,50000,39502,4463,6035,0,0,50000
2244AAA22A,7,50000,42175,4367,3458,0,0,50000
2244AAA22A,8,50000,43714,2282,4004,0,0,50000
2244AAA22A,9,50000,45969,2012,2019,0,0,50000
2244AAA22A,K,50000,28492,19771,1737,0,0,50000
2244AAA2A2,3,50000,37937,6175,5888,0,0,50000
2244AAA2A2,4,50000,38147,6104,5749,0,0,50000
2244AAA2A2,5,50000,38911,5196,5893,0,0,50000
2244AAA2A2,6,50000,39652,4309,6039,0,0,50000
2244AAA2A2,7,50000,42101,4438,3461,0,0,50000
2244AAA2A2,8,50000,43643,2321,4036,0,0,50000
2244AAA2A2,9,50000,45965,1998,2037,0,0,50000
2244AAA2A2,K,50000,28569,19659,1772,0,0,50000
2244AAAA22,3,50000,37945,6211,5844,0,0,50000
2244AAAA22,4,50000,38233,5981,5786,0,0,50000
2244AAAA22,5,50000,38570,5448,5982,0,0,50000
2244AAAA22,6,50000,39640,4404,5956,0,0,50000
2244AAAA22,7,50000,42312,4288,3400,0,0,50000
2244AAAA22,8,50000,43655,2286,4059,0,0,50000
2244AAAA22,9,50000,45964,1975,2061,0,0,50000
2244AAAA22,K,50000,28713,19525,1762,0,0,50000
225223AAAA,3,50000,38070,6337,5593,0,0,50000
225223AAAA,4,50000,38004,6128,5868,0,0,50000
225223AAAA,5,50000,39701,4468,5831,0,0,50000
225223AAAA,6,50000,39087,5931,4982,0,0,50000
225223AAAA,7,50000,41754,4224,4022,0,0,50000
225223AAAA,8,50000,44163,2334,3503,0,0,50000
225223AAAA,9,50000,45919,2084,1997,0,0,50000
225223AAAA,K,50000,28612,19796,1592,0,0,50000
22522A3AAA,3,50000,38030,6269,5701,0,0,50000
22522A3AAA,4,50000,37854,6089,6057,0,0,50000
22522A3AAA,5,50000,39715,4501,5784,0,0,50000
22522A3AAA,6,50000,38916,6126,4958,0,0,50000
22522A3AAA,7,50000,41713,4186,4101,0,0,50000
22522A3AAA,8,50000,43965,2344,3691,0,0,50000
22522A3AAA,9,50000,45906,2169,1925,0,0,50000
22522A3AAA,K,50000,28597,19848,1555,0,0,50000
22522AA3AA,3,50000,37969,6360,5671,0,0,50000
22522AA3AA,4,50000,38105,6050,5845,0,0,50000
22522AA3AA,5,50000,39701,4427,5872,0,0,50000
22522AA3AA,6,50000,38934,6111,4955,0,0,50000
22522AA3AA,7,50000,41704,4137,4159,0,0,50000
22522AA3AA,8,50000,43978,2385,3637,0,0,50000
22522AA3AA,9,50000,45900,2196,1904,0,0,50000
22522AA3AA,K,50000,28482,19865,1653,0,0,50000
22522AAA3A,3,50000,37933,6260,5807,0,0,50000
22522AAA3A,4,50000,38031,6141,5828,0,0,50000
22522AAA3A,5,50000,39864,4443,5693,0,0,50000
22522AAA3A,6,50000,38763,6157,5080,0,0,50000
22522AAA3A,7,50000,41696,4165,4139,0,0,50000
22522AAA3A,8,50000,44038,2360,3602,0,0,50000
22522AAA3A,9,50000,45848,2183,1969,0,0,50000
22522AAA3A,K,50000,28532,19834,1634,0,0,50000
22522AAAA3,3,50000,37915,6232,5853,0,0,50000
22522AAAA3,4,50000,38045,6110,5845,0,0,50000
22522AAAA3,5,50000,39821,4513,5666,0,0,50000
22522AAAA3,6,50000,38837,6064,5099,0,0,50000
22522AAAA3,7,50000,41805,4134,4061,0,0,50000
22522AAAA3,8,50000,44033,2327,3640,0,0,50000
22522AAAA3,9,50000,45922,2126,1952,0,0,50000
22522AAAA3,K,50000,28413,19971,1616,0,0,50000
225232AAAA,3,50000,37905,6282,5813,0,0,50000
225232AAAA,4,50000,37851,6178,5971,0,0,50000
225232AAAA,5,50000,39574,4491,5935,0,0,50000
225232AAAA,6,50000,38805,6034,5161,0,0,50000
225232AAAA,7,50000,41661,4105,4234,0,0,50000
225232AAAA,8,50000,44042,2341,3617,0,0,50000
225232AAAA,9,50000,46038,2036,1926,0,0,50000
225232AAAA,K,50000,28619,19805,1576,0,0,50000
22523A2AAA,3,50000,38120,6192,5688,0,0,50000
22523A2AAA,4,50000,38107,6047,5846,0,0,50000
22523A2AAA,5,50000,39507,4510,5983,0,0,50000
22523A2AAA,6,50000,38878,6174,4948,0,0,50000
22523A2AAA,7,50000,41657,4194,4149,0,0,50000
22523A2AAA,8,50000,44045,2380,3575,0,0,50000
22523A2AAA,9,50000,45786,2283,1931,0,0,50000
22523A2AAA,K,50000,28443,19948,1609,0,0,50000
