player_hand,dealer_up_card,total_games,win_standing,push_standing,lost_standing,win_hitting,push_hitting,lost_hitting
2222K,9,50000,18118,4919,26963,6323,1758,41919
2222K,K,50000,15531,5332,29137,5766,1073,43161
2222K,A,50000,12130,6096,31774,3858,2083,44059
22232,3,50000,18583,0,31417,30860,4441,14699
22232,4,50000,20613,0,29387,31773,4178,14049
22232,5,50000,23760,0,26240,33218,3870,12912
22232,6,50000,23359,0,26641,34088,3441,12471
22232,7,50000,13455,0,36545,31175,4042,14783
22232,8,50000,12652,0,37348,29474,4022,16504
22232,9,50000,12138,0,37862,27874,3762,18364
22232,K,50000,9925,0,40075,23539,5086,21375
22232,A,50000,6228,0,43772,18162,8394,23444
22233,2,50000,17451,0,32549,17483,2515,30002
22233,3,50000,18558,0,31442,17813,2699,29488
22233,4,50000,20935,0,29065,18818,2463,28719
22233,5,50000,23897,0,26103,19983,2236,27781
22233,6,50000,23495,0,26505,20183,2300,27517
22233,7,50000,13783,0,36217,17753,3116,29131
22233,8,50000,12560,0,37440,16071,3273,30656
22233,9,50000,11838,0,38162,14115,3255,32630
22233,K,50000,10092,0,39908,12122,3652,34226
22233,A,50000,6306,0,43694,9109,3741,37150
22234,2,50000,17580,0,32420,15620,2667,31713
22234,3,50000,19149,0,30851,16062,2302,31636
22234,4,50000,21114,0,28886,17036,2259,30705
22234,5,50000,24156,0,25844,18080,2056,29864
22234,6,50000,23646,0,26354,18368,1940,29692
22234,7,50000,13957,0,36043,16410,2667,30923
22234,8,50000,12347,0,37653,14816,3053,32131
22234,9,50000,11780,0,38220,14242,3094,32664
22234,K,50000,9866,0,40134,11678,3304,35018
22234,A,50000,6282,0,43718,8534,3764,37702
22235,2,50000,18061,0,31939,13866,2509,33625
22235,3,50000,19070,0,30930,14094,2260,33646
22235,4,50000,21239,0,28761,14805,1913,33282
22235,5,50000,24158,0,25842,15622,1888,32490
22235,6,50000,23535,0,26465,15861,1888,32251
22235,7,50000,13627,0,36373,14660,2652,32688
22235,8,50000,12232,0,37768,14216,3114,32670
22235,9,50000,11745,0,38255,12835,2743,34422
22235,K,50000,9816,0,40184,10512,3315,36173
22235,A,50000,6294,0,43706,8003,3588,38409
22236,2,50000,18089,0,31911,11976,1941,36083
22236,3,50000,19047,0,30953,12165,1933,35902
22236,4,50000,21349,0,28651,12412,1748,35840
22236,5,50000,24151,0,25849,12987,1398,35615
22236,6,50000,22743,0,27257,13096,1492,35412
22236,7,50000,13380,0,36620,13909,1703,34388
22236,8,50000,12278,0,37722,12727,2384,34889
22236,9,50000,11715,0,38285,11203,2783,36014
22236,K,50000,9808,0,40192,9126,2887,37987
22236,A,50000,6539,0,43461,6917,2903,40180
22237,2,50000,18126,0,31874,10540,2100,37360
22237,3,50000,19248,0,30752,10706,2053,37241
22237,4,50000,21076,0,28924,10852,1929,37219
22237,5,50000,23236,0,26764,11050,1659,37291
22237,6,50000,22647,0,27353,12635,1696,35669
22237,7,50000,13266,0,36734,12479,2676,34845
22237,8,50000,12212,0,37788,11764,1973,36263
22237,9,50000,11739,0,38261,10635,2648,36717
22237,K,50000,10254,0,39746,8763,2864,38373
22237,A,50000,6459,0,43541,6412,3264,40324
22238,2,50000,18121,6938,24941,8459,1390,40151
22238,3,50000,18955,6390,24655,8292,1439,40269
22238,4,50000,20335,5479,24186,8157,1475,40368
22238,5,50000,23245,3994,22761,9408,1428,39164
22238,6,50000,22608,8263,19129,9926,1246,38828
22238,7,50000,13196,19720,17084,10537,1127,38336
22238,8,50000,11888,6453,31659,9460,2371,38169
22238,9,50000,12208,4864,32928,8832,1545,39623
22238,K,50000,10297,5617,34086,7373,2266,40361
22238,A,50000,6459,5875,37666,5289,2622,42089
22239,2,50000,24951,6338,18711,5674,929,43397
22239,3,50000,24724,6580,18696,5468,968,43564
22239,4,50000,25798,5541,18661,6428,1109,42463
22239,5,50000,27164,5229,17607,6664,1063,42273
22239,6,50000,31082,3435,15483,6689,947,42364
22239,7,50000,32661,6819,10520,7351,590,42059
22239,8,50000,18060,19230,12710,7435,751,41814
22239,9,50000,18207,3779,28014,6012,1925,42063
22239,K,50000,15890,5450,28660,5358,1278,43364
22239,A,50000,12379,6042,31579,3611,1880,44509
2223A,2,50000,37525,6318,6157,28330,4369,17301
2223A,3,50000,37837,6244,5919,28820,4284,16896
2223A,4,50000,37806,6050,6144,29705,4212,16083
2223A,5,50000,38551,5671,5778,31426,3619,14955
2223A,6,50000,39026,5592,5382,31884,3717,14399
2223A,7,50000,42398,3681,3921,29622,3691,16687
2223A,8,50000,44096,2635,3269,28448,3578,17974
2223A,9,50000,42390,5294,2316,26062,4414,19524
2223A,K,50000,26924,18081,4995,19682,7089,23229
2223A,A,50000,23843,6667,19490,15016,4860,30124
2223K,2,50000,30539,6708,12753,3289,585,46126
2223K,3,50000,31155,6370,12475,4292,710,44998
2223K,4,50000,31603,6304,12093,4136,735,45129
2223K,5,50000,32342,6290,11368,4370,578,45052
2223K,6,50000,34369,4924,10707,4401,606,44993
2223K,7,50000,39288,2984,7728,4558,433,45009
2223K,8,50000,37351,6670,5979,4802,292,44906
2223K,9,50000,22962,18265,8773,4692,535,44773
2223K,K,50000,21301,5927,22772,3347,1644,45009
2223K,A,50000,18440,6341,25219,2276,810,46914
22242,3,50000,19056,0,30944,17898,2688,29414
22242,4,50000,20626,0,29374,18709,2597,28694
22242,5,50000,23832,0,26168,20089,2183,27728
22242,6,50000,23437,0,26563,20088,2367,27545
22242,7,50000,13882,0,36118,17680,3163,29157
22242,8,50000,12383,0,37617,15658,3299,31043
22242,9,50000,12192,0,37808,14285,3266,32449
22242,K,50000,9880,0,40120,12202,3597,34201
22242,A,50000,6189,0,43811,9045,3831,37124
22243,2,50000,17624,0,32376,15714,2534,31752
22243,3,50000,19081,0,30919,16086,2309,31605
22243,4,50000,21158,0,28842,16966,2268,30766
22243,5,50000,24002,0,25998,17986,1985,30029
22243,6,50000,23619,0,26381,18159,2026,29815
22243,7,50000,13982,0,36018,16742,2651,30607
22243,8,50000,12228,0,37772,14703,3077,32220
22243,9,50000,11892,0,38108,14060,3266,32674
22243,K,50000,9972,0,40028,11476,3452,35072
22243,A,50000,6227,0,43773,8469,3902,37629
22244,2,50000,17669,0,32331,13792,2560,33648
22244,3,50000,19430,0,30570,14283,2263,33454
22244,4,50000,21130,0,28870,14780,1968,33252
22244,5,50000,24037,0,25963,15607,1846,32547
22244,6,50000,23601,0,26399,15997,2095,31908
22244,7,50000,14012,0,35988,14440,2714,32846
22244,8,50000,11994,0,38006,14539,2418,33043
22244,9,50000,11873,0,38127,12824,3090,34086
22244,K,50000,9823,0,40177,10508,3352,36140
22244,A,50000,6232,0,43768,7863,3518,38619
22245,2,50000,18278,0,31722,11891,1865,36244
22245,3,50000,19601,0,30399,11982,1940,36078
22245,4,50000,21335,0,28665,12392,1604,36004
22245,5,50000,24104,0,25896,13232,1457,35311
22245,6,50000,23693,0,26307,13498,1341,35161
22245,7,50000,13538,0,36462,14081,1700,34219
22245,8,50000,11991,0,38009,12523,2662,34815
22245,9,50000,11997,0,38003,11175,2328,36497
22245,K,50000,9767,0,40233,9392,2645,37963
22245,A,50000,6274,0,43726,6904,3185,39911
22246,2,50000,18291,0,31709,10435,2146,37419
22246,3,50000,19492,0,30508,10530,1961,37509
22246,4,50000,21301,0,28699,10850,2016,37134
22246,5,50000,24103,0,25897,11356,1611,37033
22246,6,50000,22963,0,27037,12255,1723,36022
22246,7,50000,13442,0,36558,12184,2695,35121
22246,8,50000,11939,0,38061,11643,1983,36374
22246,9,50000,11781,0,38219,10375,2854,36771
22246,K,50000,9685,0,40315,8600,2717,38683
22246,A,50000,6611,0,43389,6223,3120,40657
22247,2,50000,18133,6631,25236,8128,1512,40360
22247,3,50000,19272,6044,24684,8323,1422,40255
22247,4,50000,21086,6048,22866,8209,1344,40447
22247,5,50000,23374,4028,22598,9280,1528,39192
22247,6,50000,23088,8136,18776,9826,1198,38976
22247,7,50000,13573,19430,16997,10554,1086,38360
22247,8,50000,11857,6398,31745,9202,2235,38563
22247,9,50000,11536,6016,32448,8848,1565,39587
22247,K,50000,10523,4549,34928,6920,2608,40472
22247,A,50000,6661,6000,37339,5220,2373,42407
22248,2,50000,24898,6537,18565,6650,1108,42242
22248,3,50000,25441,6279,18280,6481,1028,42491
22248,4,50000,26744,4924,18332,7457,1111,41432
22248,5,50000,27230,5856,16914,7591,1135,41274
22248,6,50000,31082,3321,15597,7772,1084,41144
22248,7,50000,33163,6564,10273,8310,616,41074
22248,8,50000,17946,19470,12584,8450,823,40727
22248,9,50000,17149,4817,28034,6988,2095,40917
22248,K,50000,15695,4454,29851,6031,1505,42464
22248,A,50000,12325,6155,31520,4427,2186,43387
22249,2,50000,31144,6723,12133,3348,553,46099
22249,3,50000,30961,6580,12459,4291,678,45031
22249,4,50000,31594,6200,12206,4257,696,45047
22249,5,50000,33137,5780,11083,4405,611,44984
22249,6,50000,34395,5574,10031,4396,572,45032
22249,7,50000,39703,2866,7431,4606,419,44975
22249,8,50000,37155,6634,6211,4801,297,44902
22249,9,50000,22132,19263,8605,4655,478,44867
22249,K,50000,21292,4886,23822,3233,1768,44999
22249,A,50000,18543,6394,25063,2326,770,46904
2224K,2,50000,37205,6464,6331,3839,550,45611
2224K,3,50000,37512,6403,6085,3855,536,45609
2224K,4,50000,37792,6214,5994,3869,501,45630
2224K,5,50000,38726,5510,5764,3825,529,45646
2224K,6,50000,39877,4895,5228,3920,455,45625
2224K,7,50000,42376,3912,3712,4019,305,45676
2224K,8,50000,43709,2665,3626,3899,363,45738
2224K,9,50000,41322,6399,2279,4101,205,45694
2224K,K,50000,26947,16820,6233,3812,441,45747
2224K,A,50000,24797,6645,18558,2058,1174,46768
22252,3,50000,18966,0,31034,16285,2315,31400
22252,4,50000,20764,0,29236,16785,2318,30897
22252,5,50000,24118,0,25882,17754,1958,30288
22252,6,50000,23739,0,26261,17996,2157,29847
22252,7,50000,13312,0,36688,16013,3010,30977
22252,8,50000,12202,0,37798,14636,2776,32588
22252,9,50000,12167,0,37833,14171,3264,32565
22252,K,50000,9571,0,40429,11461,3489,35050
22252,A,50000,6149,0,43851,8515,3618,37867
22253,2,50000,18274,0,31726,13842,2463,33695
22253,3,50000,19219,0,30781,14285,2241,33474
22253,4,50000,21130,0,28870,14868,1835,33297
22253,5,50000,24126,0,25874,15565,1879,32556
22253,6,50000,23744,0,26256,15954,1800,32246
22253,7,50000,13526,0,36474,14607,2704,32689
22253,8,50000,12422,0,37578,14163,3037,32800
22253,9,50000,11919,0,38081,12979,2772,34249
22253,K,50000,9812,0,40188,10409,3275,36316
22253,A,50000,6305,0,43695,7893,3488,38619
22254,2,50000,18170,0,31830,11985,2071,35944
22254,3,50000,19692,0,30308,11980,1930,36090
22254,4,50000,21164,0,28836,12428,1652,35920
22254,5,50000,24378,0,25622,13006,1449,35545
22254,6,50000,23742,0,26258,13631,1411,34958
22254,7,50000,13471,0,36529,13940,1764,34296
22254,8,50000,11902,0,38098,12461,2668,34871
22254,9,50000,11835,0,38165,11245,2369,36386
22254,K,50000,10010,0,39990,9258,2599,38143
22254,A,50000,6222,0,43778,6734,3190,40076
22255,2,50000,18647,0,31353,9491,1880,38629
22255,3,50000,19651,0,30349,9370,1874,38756
22255,4,50000,21379,0,28621,9844,1711,38445
22255,5,50000,24480,0,25520,10235,1449,38316
22255,6,50000,23886,0,26114,11683,1632,36685
22255,7,50000,13198,0,36802,11131,2613,36256
22255,8,50000,12073,0,37927,10719,1946,37335
22255,9,50000,11845,0,38155,9000,2843,38157
22255,K,50000,9776,0,40224,7263,2928,39809
22255,A,50000,6290,0,43710,5667,2551,41782
22256,2,50000,18807,6312,24881,9154,1653,39193
22256,3,50000,19717,6532,23751,9187,1664,39149
22256,4,50000,21416,5946,22638,9260,1423,39317
22256,5,50000,24234,4179,21587,10550,1472,37978
22256,6,50000,22960,8452,18588,10881,1294,37825
22256,7,50000,13364,19535,17101,11515,1192,37293
22256,8,50000,12068,6257,31675,10398,2385,37217
22256,9,50000,11827,5981,32192,9864,1623,38513
22256,K,50000,9676,5643,34681,7962,2693,39345
22256,A,50000,6553,4784,38663,5830,2833,41337
22257,2,50000,24891,6227,18882,6349,1124,42527
22257,3,50000,26294,5981,17725,6557,1047,42396
22257,4,50000,27247,5621,17132,7619,1093,41288
22257,5,50000,27635,5708,16657,7885,1133,40982
22257,6,50000,31220,3393,15387,7878,1005,41117
22257,7,50000,32690,6674,10636,8311,731,40958
22257,8,50000,18437,19212,12351,8451,810,40739
22257,9,50000,17728,4885,27387,7069,2014,40917
22257,K,50000,14899,5568,29533,6249,1401,42350
22257,A,50000,12385,5085,32530,4243,2279,43478
22258,2,50000,31476,6789,11735,3357,495,46148
22258,3,50000,32032,6201,11767,4217,676,45107
22258,4,50000,32556,5568,11876,4209,646,45145
22258,5,50000,33310,6278,10412,4462,521,45017
22258,6,50000,34424,5577,9999,4397,591,45012
22258,7,50000,39448,2858,7694,4558,443,44999
22258,8,50000,37626,6634,5740,4984,280,44736
22258,9,50000,22062,19596,8342,4793,494,44713
22258,K,50000,20426,5996,23578,3299,1767,44934
22258,A,50000,18732,5545,25723,2248,851,46901
22259,2,50000,37796,6426,5778,3904,469,45627
22259,3,50000,37557,6385,6058,3822,519,45659
22259,4,50000,37925,5944,6131,3901,523,45576
22259,5,50000,39561,4893,5546,3821,496,45683
22259,6,50000,40009,5458,4533,3950,403,45647
22259,7,50000,42318,3904,3778,4009,294,45697
22259,8,50000,44040,2516,3444,4077,328,45595
22259,9,50000,41517,6341,2142,4177,201,45622
22259,K,50000,26231,17791,5978,3838,441,45721
22259,A,50000,25161,5457,19382,1935,1215,46850
2225A,2,50000,18583,0,31417,17666,2381,29953
2225A,3,50000,19355,0,30645,18060,2580,29360
2225A,4,50000,20976,0,29024,18876,2438,28686
2225A,5,50000,23484,0,26516,19821,2166,28013
2225A,6,50000,23770,0,26230,20379,2115,27506
2225A,7,50000,13784,0,36216,17819,2708,29473
2225A,8,50000,12472,0,37528,15974,2954,31072
2225A,9,50000,12362,0,37638,14446,3194,32360
2225A,K,50000,10164,0,39836,12709,3372,33919
2225A,A,50000,5936,0,44064,8874,3782,37344
22262,3,50000,18828,0,31172,13914,2405,33681
22262,4,50000,20511,0,29489,14684,2041,33275
22262,5,50000,24155,0,25845,15362,1998,32640
22262,6,50000,22769,0,27231,15670,2092,32238
22262,7,50000,13273,0,36727,14572,3011,32417
22262,8,50000,12158,0,37842,14029,3322,32649
22262,9,50000,12050,0,37950,12353,3147,34500
22262,K,50000,9656,0,40344,10512,3121,36367
22262,A,50000,6549,0,43451,7517,3659,38824
22263,2,50000,18043,0,31957,12066,1898,36036
22263,3,50000,18853,0,31147,12088,1818,36094
22263,4,50000,21218,0,28782,12404,1756,35840
22263,5,50000,23883,0,26117,13102,1424,35474
22263,6,50000,22852,0,27148,13043,1520,35437
22263,7,50000,13413,0,36587,13885,1630,34485
22263,8,50000,12381,0,37619,12878,2350,34772
22263,9,50000,11618,0,38382,11016,2818,36166
22263,K,50000,9795,0,40205,8892,2879,38229
22263,A,50000,6673,0,43327,6703,3009,40288
22264,2,50000,18180,0,31820,10424,2138,37438
22264,3,50000,19391,0,30609,10521,1967,37512
22264,4,50000,21414,0,28586,10795,2005,37200
22264,5,50000,24072,0,25928,11152,1616,37232
22264,6,50000,23153,0,26847,12498,1766,35736
22264,7,50000,13208,0,36792,12227,2731,35042
22264,8,50000,11831,0,38169,11824,2045,36131
22264,9,50000,11820,0,38180,10214,2873,36913
22264,K,50000,9794,0,40206,8389,2654,38957
22264,A,50000,6462,0,43538,6228,3209,40563
22265,2,50000,18700,6098,25202,9178,1575,39247
22265,3,50000,19657,6643,23700,9180,1618,39202
22265,4,50000,21515,6041,22444,9460,1420,39120
22265,5,50000,24101,4134,21765,10572,1553,37875
22265,6,50000,22820,8510,18670,10722,1276,38002
22265,7,50000,13155,19676,17169,11357,1231,37412
22265,8,50000,12019,6304,31677,10423,2316,37261
22265,9,50000,11779,5907,32314,9887,1578,38535
22265,K,50000,9694,5720,34586,7980,2741,39279
22265,A,50000,6686,4889,38425,5699,2855,41446
22266,2,50000,25416,5067,19517,6347,1163,42490
22266,3,50000,26138,6545,17317,6570,955,42475
22266,4,50000,27380,5743,16877,7537,1178,41285
22266,5,50000,28053,5835,16112,7840,1008,41152
22266,6,50000,30480,3575,15945,7625,1041,41334
22266,7,50000,32616,6667,10717,8292,645,41063
22266,8,50000,18249,19253,12498,8429,807,40764
22266,9,50000,17549,4696,27755,6955,2111,40934
22266,K,50000,15280,5481,29239,6298,1408,42294
22266,A,50000,10992,6241,32767,4177,2316,43507
22267,2,50000,31172,6063,12765,3234,578,46188
22267,3,50000,32847,5672,11481,4281,639,45080
22267,4,50000,33241,6226,10533,4397,574,45029
22267,5,50000,33149,6349,10502,4495,587,44918
22267,6,50000,33979,5534,10487,4363,603,45034
22267,7,50000,39264,3015,7721,4610,431,44959
22267,8,50000,37743,6422,5835,4874,303,44823
22267,9,50000,22485,19226,8289,4728,466,44806
22267,K,50000,20431,5975,23594,3334,1748,44918
22267,A,50000,16990,6658,26352,2173,897,46930
22268,2,50000,37922,5953,6125,3810,560,45630
22268,3,50000,38345,6152,5503,3737,432,45831
22268,4,50000,38663,5503,5834,3845,477,45678
22268,5,50000,39508,5468,5024,4016,443,45541
22268,6,50000,39554,5406,5040,3896,441,45663
22268,7,50000,42292,3960,3748,4042,330,45628
22268,8,50000,44044,2528,3428,4081,313,45606
22268,9,50000,41482,6348,2170,4139,218,45643
22268,K,50000,26159,17903,5938,3917,399,45684
22268,A,50000,23672,6689,19639,2019,1297,46684
2226A,2,50000,18537,0,31463,15698,2612,31690
2226A,3,50000,19215,0,30785,16248,2347,31405
2226A,4,50000,20957,0,29043,16914,2262,30824
2226A,5,50000,23691,0,26309,17748,2105,30147
2226A,6,50000,22875,0,27125,17800,2042,30158
2226A,7,50000,13606,0,36394,15696,2973,31331
2226A,8,50000,12331,0,37669,14121,3091,32788
2226A,9,50000,12039,0,37961,13947,2820,33233
2226A,K,50000,10132,0,39868,11660,3319,35021
2226A,A,50000,6486,0,43514,8286,3685,38029
22272,3,50000,19056,0,30944,13249,2020,34731
22272,4,50000,20855,0,29145,13615,1896,34489
22272,5,50000,23170,0,26830,13569,1668,34763
22272,6,50000,22793,0,27207,13898,1485,34617
22272,7,50000,13330,0,36670,15273,1484,33243
22272,8,50000,12075,0,37925,14074,2685,33241
22272,9,50000,11875,0,38125,12467,2808,34725
22272,K,50000,10351,0,39649,9930,3129,36941
22272,A,50000,6565,0,43435,7597,3234,39169
22273,2,50000,18150,0,31850,10608,2058,37334
22273,3,50000,19108,0,30892,10823,2007,37170
22273,4,50000,21153,0,28847,10765,2000,37235
22273,5,50000,23208,0,26792,10748,1673,37579
22273,6,50000,22474,0,27526,12325,1721,35954
22273,7,50000,13003,0,36997,12229,2740,35031
22273,8,50000,12317,0,37683,11854,1873,36273
22273,9,50000,11817,0,38183,10734,2620,36646
22273,K,50000,10243,0,39757,8590,2964,38446
22273,A,50000,6664,0,43336,6481,3086,40433
22274,2,50000,18204,6653,25143,8268,1547,40185
22274,3,50000,19632,6046,24322,8229,1434,40337
22274,4,50000,21240,5921,22839,8355,1378,40267
22274,5,50000,23479,3997,22524,9260,1583,39157
22274,6,50000,22965,8271,18764,9854,1193,38953
22274,7,50000,13286,19763,16951,10498,1142,38360
22274,8,50000,11902,6388,31710,9428,2339,38233
22274,9,50000,11589,6064,32347,8759,1605,39636
22274,K,50000,10221,4569,35210,6884,2523,40593
22274,A,50000,6586,5924,37490,5182,2395,42423
22275,2,50000,24928,6170,18902,6533,1081,42386
22275,3,50000,26353,5790,17857,6514,1057,42429
22275,4,50000,27261,5798,16941,7607,1102,41291
22275,5,50000,27534,5839,16627,7489,1113,41398
22275,6,50000,31163,3310,15527,7900,1020,41080
22275,7,50000,32691,6738,10571,8326,698,40976
22275,8,50000,18318,19366,12316,8483,741,40776
22275,9,50000,17704,4863,27433,7179,1993,40828
22275,K,50000,14943,5442,29615,6224,1458,42318
22275,A,50000,12403,5134,32463,4219,2370,43411
22276,2,50000,31072,6122,12806,3197,563,46240
22276,3,50000,32772,5655,11573,4220,657,45123
22276,4,50000,33079,6260,10661,4297,582,45121
22276,5,50000,33347,6188,10465,4369,581,45050
22276,6,50000,33954,5743,10303,4423,596,44981
22276,7,50000,39352,2915,7733,4570,408,45022
22276,8,50000,37584,6545,5871,4813,319,44868
22276,9,50000,22439,19256,8305,4782,476,44742
22276,K,50000,20519,5919,23562,3398,1606,44996
22276,A,50000,17076,6704,26220,2215,933,46852
22277,2,50000,37237,6323,6440,3708,586,45706
22277,3,50000,39021,5226,5753,3888,491,45621
22277,4,50000,39164,6103,4733,3956,419,45625
22277,5,50000,39023,5421,5556,3924,507,45569
22277,6,50000,39394,5526,5080,3889,468,45643
22277,7,50000,42076,3920,4004,4004,370,45626
22277,8,50000,44265,2412,3323,4090,310,45600
22277,9,50000,41768,6127,2105,4096,183,45721
22277,K,50000,26254,17772,5974,3931,437,45632
22277,A,50000,23896,6802,19302,1937,1259,46804
2227A,2,50000,18382,0,31618,13725,2721,33554
2227A,3,50000,19141,0,30859,14250,2429,33321
2227A,4,50000,20894,0,29106,14760,2058,33182
2227A,5,50000,22854,0,27146,14887,2063,33050
2227A,6,50000,23022,0,26978,15345,2094,32561
2227A,7,50000,13523,0,36477,14568,3008,32424
2227A,8,50000,12342,0,37658,13945,3262,32793
2227A,9,50000,12088,0,37912,12592,3132,34276
2227A,K,50000,10775,0,39225,10072,3326,36602
2227A,A,50000,6264,0,43736,7488,3459,39053
22282,3,50000,18799,0,31201,11003,1975,37022
22282,4,50000,19881,0,30119,10816,2012,37172
22282,5,50000,23217,0,26783,11003,1705,37292
22282,6,50000,22654,0,27346,12388,1837,35775
22282,7,50000,13167,0,36833,12336,2598,35066
22282,8,50000,11857,0,38143,12406,1613,35981
22282,9,50000,12573,0,37427,10932,2797,36271
22282,K,50000,10158,0,39842,8947,3056,37997
22282,A,50000,6392,0,43608,6681,3140,40179
22283,2,50000,18021,6856,25123,8480,1461,40059
22283,3,50000,18945,6405,24650,8272,1424,40304
22283,4,50000,20459,5255,24286,8417,1496,40087
22283,5,50000,22853,4079,23068,9280,1412,39308
22283,6,50000,22842,8346,18812,9960,1273,38767
22283,7,50000,13069,19944,16987,10336,1118,38546
22283,8,50000,11936,6335,31729,9396,2303,38301
22283,9,50000,12073,5044,32883,8884,1455,39661
22283,K,50000,10366,5595,34039,7438,2237,40325
22283,A,50000,6507,5945,37548,5262,2646,42092
22284,2,50000,24712,6643,18645,6468,1125,42407
22284,3,50000,25389,6442,18169,6457,1072,42471
22284,4,50000,26624,5137,18239,7321,1271,41408
22284,5,50000,27300,5750,16950,7437,1140,41423
22284,6,50000,31043,3452,15505,7855,1046,41099
22284,7,50000,32941,6585,10474,8382,639,40979
22284,8,50000,18122,19415,12463,8450,838,40712
22284,9,50000,16930,5029,28041,7044,1964,40992
22284,K,50000,15785,4510,29705,6216,1412,42372
22284,A,50000,12297,6143,31560,4312,2267,43421
22285,2,50000,31124,6965,11911,3269,492,46239
22285,3,50000,32045,6236,11719,4333,677,44990
22285,4,50000,32199,5819,11982,4237,664,45099
22285,5,50000,33332,6341,10327,4337,514,45149
22285,6,50000,34408,5490,10102,4500,591,44909
22285,7,50000,39400,2938,7662,4608,426,44966
22285,8,50000,37548,6539,5913,4756,265,44979
22285,9,50000,22231,19353,8416,4704,519,44777
22285,K,50000,20300,6039,23661,3326,1747,44927
22285,A,50000,18524,5413,26063,2163,845,46992
22286,2,50000,37961,5939,6100,3737,513,45750
