player_hand,dealer_up_card,total_games,win_standing,push_standing,lost_standing,win_hitting,push_hitting,lost_hitting
2222343,3,50000,24406,6524,19070,3723,752,45525
2222343,4,50000,25882,4781,19337,4682,838,44480
2222343,5,50000,28308,4138,17554,4963,801,44236
2222343,6,50000,32895,2347,14758,5057,704,44239
2222343,7,50000,34129,6516,9355,5732,383,43885
2222343,8,50000,18841,19682,11477,5784,656,43560
2222343,9,50000,17653,4453,27894,4290,1899,43811
2222343,K,50000,14994,5199,29807,3882,791,45327
2222343,A,50000,11937,5523,32540,2484,1361,46155
2222344,3,50000,30657,6574,12769,3399,572,46029
2222344,4,50000,30966,6102,12932,3442,607,45951
2222344,5,50000,33040,5074,11886,3534,492,45974
2222344,6,50000,35667,4727,9606,3633,378,45989
2222344,7,50000,40876,2328,6796,3884,323,45793
2222344,8,50000,38227,6491,5282,4066,181,45753
2222344,9,50000,22111,19753,8136,3879,498,45623
2222344,K,50000,20100,5594,24306,2410,1645,45945
2222344,A,50000,17384,6319,26297,1594,424,47982
2222345,3,50000,37372,6392,6236,4029,502,45469
2222345,4,50000,37210,6328,6462,3929,559,45512
2222345,5,50000,39177,4957,5866,4050,529,45421
2222345,6,50000,40445,4787,4768,4205,435,45360
2222345,7,50000,42875,3430,3695,4173,357,45470
2222345,8,50000,44877,1940,3183,4230,324,45446
2222345,9,50000,42061,6261,1678,4429,136,45435
2222345,K,50000,25882,18163,5955,4169,423,45408
2222345,A,50000,23748,6290,19962,2024,1371,46605
222234A,3,50000,19089,0,30911,9339,1639,39022
222234A,4,50000,21135,0,28865,9254,1658,39088
222234A,5,50000,24640,0,25360,9592,1316,39092
222234A,6,50000,24821,0,25179,10828,1403,37769
222234A,7,50000,14342,0,35658,10970,2126,36904
222234A,8,50000,12791,0,37209,10973,1231,37796
222234A,9,50000,12288,0,37712,9733,2330,37937
222234A,K,50000,10053,0,39947,8166,2483,39351
222234A,A,50000,5946,0,44054,5693,2878,41429
2222353,3,50000,30937,6291,12772,3346,563,46091
2222353,4,50000,31339,5918,12743,3382,546,46072
2222353,5,50000,32912,6113,10975,3649,447,45904
2222353,6,50000,35386,4169,10445,3614,512,45874
2222353,7,50000,40466,2334,7200,3893,323,45784
2222353,8,50000,38721,6511,4768,4098,182,45720
2222353,9,50000,22251,19630,8119,4026,525,45449
2222353,K,50000,20046,5663,24291,2407,1679,45914
2222353,A,50000,17472,6199,26329,1601,447,47952
2222354,3,50000,37257,6552,6191,4066,576,45358
2222354,4,50000,37184,6421,6395,4007,576,45417
2222354,5,50000,38992,5006,6002,3966,519,45515
2222354,6,50000,40332,4870,4798,4123,455,45422
2222354,7,50000,42867,3521,3612,4147,303,45550
2222354,8,50000,44890,1970,3140,4257,308,45435
2222354,9,50000,42111,6178,1711,4404,150,45446
2222354,K,50000,25951,18243,5806,4005,434,45561
2222354,A,50000,23434,6415,20151,2102,1416,46482
222235A,3,50000,19084,6458,24458,7418,1264,41318
222235A,4,50000,21023,5296,23681,7463,1219,41318
222235A,5,50000,24939,2831,22230,8617,1216,40167
222235A,6,50000,25014,7019,17967,8762,985,40253
222235A,7,50000,13945,20193,15862,9517,823,39660
222235A,8,50000,12558,6233,31209,8656,1770,39574
222235A,9,50000,12423,5755,31822,8439,934,40627
222235A,K,50000,9996,5375,34629,6994,2097,40909
222235A,A,50000,5863,5465,38672,4815,2504,42681
2222363,3,50000,37542,6295,6163,4004,544,45452
2222363,4,50000,38114,5725,6161,3868,563,45569
2222363,5,50000,39010,5758,5232,4170,482,45348
2222363,6,50000,38832,5633,5535,4097,527,45376
2222363,7,50000,42696,3385,3919,4202,354,45444
2222363,8,50000,45038,2125,2837,4402,259,45339
2222363,9,50000,41705,6497,1798,4415,164,45421
2222363,K,50000,25541,18462,5997,4026,438,45536
2222363,A,50000,23058,6740,20202,2005,1395,46600
222236A,3,50000,25458,6624,17918,4164,703,45133
222236A,4,50000,26579,5619,17802,5197,876,43927
222236A,5,50000,27744,5099,17157,5243,806,43951
222236A,6,50000,31159,2603,16238,5245,799,43956
222236A,7,50000,34023,5574,10403,5681,523,43796
222236A,8,50000,18800,19992,11208,5887,527,43586
222236A,9,50000,18093,4924,26983,4793,1588,43619
222236A,K,50000,15139,5573,29288,4439,737,44824
222236A,A,50000,10694,5755,33551,2789,1731,45480
222237A,3,50000,32209,6276,11515,2568,372,47060
222237A,4,50000,32093,6523,11384,2539,410,47051
222237A,5,50000,32191,6306,11503,2702,339,46959
222237A,6,50000,33644,5186,11170,2574,382,47044
222237A,7,50000,39441,2586,7973,2847,282,46871
222237A,8,50000,38863,5636,5501,2998,147,46855
222237A,9,50000,22770,20131,7099,3050,294,46656
222237A,K,50000,20447,5982,23571,1863,1253,46884
222237A,A,50000,16566,6324,27110,1013,336,48651
222238A,3,50000,38336,6432,5232,3080,351,46569
222238A,4,50000,37728,6238,6034,2978,416,46606
222238A,5,50000,38490,5726,5784,2963,407,46630
222238A,6,50000,38654,5827,5519,2975,397,46628
222238A,7,50000,42170,3857,3973,3127,267,46606
222238A,8,50000,44534,2286,3180,3200,212,46588
222238A,9,50000,42562,5565,1873,3294,130,46576
222238A,K,50000,26463,18559,4978,3119,270,46611
222238A,A,50000,23148,6716,20136,1326,903,47771
22223A3,3,50000,18617,0,31383,12083,1867,36050
22223A3,4,50000,21020,0,28980,12127,1775,36098
22223A3,5,50000,24603,0,25397,12474,1532,35994
22223A3,6,50000,24683,0,25317,12949,1345,35706
22223A3,7,50000,14324,0,35676,14408,1111,34481
22223A3,8,50000,13166,0,36834,13819,1863,34318
22223A3,9,50000,12320,0,37680,12040,2658,35302
22223A3,K,50000,9964,0,40036,9672,2885,37443
22223A3,A,50000,6018,0,43982,6931,3304,39765
22223A4,3,50000,19038,0,30962,9086,1622,39292
22223A4,4,50000,21070,0,28930,9156,1682,39162
22223A4,5,50000,24781,0,25219,9425,1388,39187
22223A4,6,50000,24693,0,25307,11003,1349,37648
22223A4,7,50000,14414,0,35586,10815,2109,37076
22223A4,8,50000,12734,0,37266,10868,1282,37850
22223A4,9,50000,12262,0,37738,9801,2298,37901
22223A4,K,50000,10163,0,39837,8086,2426,39488
22223A4,A,50000,6026,0,43974,5717,3020,41263
22223A5,3,50000,18988,6332,24680,7423,1260,41317
22223A5,4,50000,21305,5370,23325,7317,1312,41371
22223A5,5,50000,24762,2941,22297,8638,1269,40093
22223A5,6,50000,24880,6937,18183,8932,1006,40062
22223A5,7,50000,13952,20356,15692,9377,895,39728
22223A5,8,50000,12806,6191,31003,8519,1759,39722
22223A5,9,50000,12433,5846,31721,8539,840,40621
22223A5,K,50000,9884,5556,34560,6893,2169,40938
22223A5,A,50000,5798,5463,38739,4725,2489,42786
22223A6,3,50000,25655,6421,17924,4168,669,45163
22223A6,4,50000,26440,5529,18031,5202,840,43958
22223A6,5,50000,28033,5112,16855,5370,793,43837
22223A6,6,50000,31256,2639,16105,5353,794,43853
22223A6,7,50000,34092,5449,10459,5746,438,43816
22223A6,8,50000,18956,20175,10869,5959,523,43518
22223A6,9,50000,18372,4798,26830,4943,1478,43579
22223A6,K,50000,15199,5560,29241,4654,768,44578
22223A6,A,50000,10688,5945,33367,2775,1645,45580
22223A7,3,50000,32174,6191,11635,2705,397,46898
22223A7,4,50000,32109,6405,11486,2596,411,46993
22223A7,5,50000,32107,6402,11491,2694,369,46937
22223A7,6,50000,33535,5167,11298,2631,392,46977
22223A7,7,50000,39689,2586,7725,2849,267,46884
22223A7,8,50000,38978,5606,5416,2957,157,46886
22223A7,9,50000,22893,19971,7136,3078,318,46604
22223A7,K,50000,20461,6101,23438,1762,1333,46905
22223A7,A,50000,16483,6469,27048,1065,322,48613
22223A8,3,50000,38365,6390,5245,2978,330,46692
22223A8,4,50000,37730,6231,6039,3039,405,46556
22223A8,5,50000,38696,5498,5806,2972,402,46626
22223A8,6,50000,38666,5838,5496,3007,377,46616
22223A8,7,50000,42242,3774,3984,3104,288,46608
22223A8,8,50000,44543,2226,3231,3235,233,46532
22223A8,9,50000,42535,5477,1988,3274,133,46593
22223A8,K,50000,26488,18555,4957,3113,270,46617
22223A8,A,50000,23051,6688,20261,1340,915,47745
22223AA,3,50000,18740,0,31260,16206,2556,31238
22223AA,4,50000,20798,0,29202,16665,2496,30839
22223AA,5,50000,24029,0,25971,17656,2201,30143
22223AA,6,50000,25026,0,24974,17948,2145,29907
22223AA,7,50000,14546,0,35454,16811,3150,30039
22223AA,8,50000,13400,0,36600,15376,3278,31346
22223AA,9,50000,12965,0,37035,14755,3328,31917
22223AA,K,50000,10438,0,39562,12048,3718,34234
22223AA,A,50000,5586,0,44414,8191,4139,37670
2222433,3,50000,24434,6523,19043,3858,758,45384
2222433,4,50000,25826,4790,19384,4739,888,44373
2222433,5,50000,28197,4239,17564,4921,881,44198
2222433,6,50000,32775,2297,14928,5174,684,44142
2222433,7,50000,34350,6486,9164,5776,352,43872
2222433,8,50000,18910,19582,11508,5677,649,43674
2222433,9,50000,17508,4505,27987,4282,1880,43838
2222433,K,50000,14857,5108,30035,3919,783,45298
2222433,A,50000,11775,5491,32734,2516,1319,46165
2222434,3,50000,30533,6766,12701,3328,568,46104
2222434,4,50000,31174,6153,12673,3454,546,46000
2222434,5,50000,33322,4967,11711,3521,498,45981
2222434,6,50000,35600,4705,9695,3705,389,45906
2222434,7,50000,40764,2255,6981,3966,320,45714
2222434,8,50000,38235,6473,5292,4085,177,45738
2222434,9,50000,22320,19724,7956,3849,475,45676
2222434,K,50000,19855,5713,24432,2337,1732,45931
2222434,A,50000,17233,6297,26470,1566,428,48006
2222435,3,50000,37263,6619,6118,3946,545,45509
2222435,4,50000,37211,6360,6429,3843,584,45573
2222435,5,50000,39148,4912,5940,3844,583,45573
2222435,6,50000,40289,4913,4798,4042,452,45506
2222435,7,50000,42962,3432,3606,4256,334,45410
2222435,8,50000,44918,1997,3085,4417,322,45261
2222435,9,50000,42067,6286,1647,4498,164,45338
2222435,K,50000,25865,18236,5899,4134,417,45449
2222435,A,50000,23698,6338,19964,2108,1344,46548
222243A,3,50000,19172,0,30828,9159,1629,39212
222243A,4,50000,21046,0,28954,9234,1664,39102
222243A,5,50000,24905,0,25095,9462,1375,39163
222243A,6,50000,24750,0,25250,10775,1463,37762
222243A,7,50000,14386,0,35614,10907,2129,36964
222243A,8,50000,12820,0,37180,10884,1262,37854
222243A,9,50000,12397,0,37603,9860,2322,37818
222243A,K,50000,9926,0,40074,8019,2458,39523
222243A,A,50000,5931,0,44069,5716,2974,41310
2222443,3,50000,30732,6556,12712,3380,607,46013
2222443,4,50000,30861,6128,13011,3459,552,45989
2222443,5,50000,33416,4852,11732,3410,467,46123
2222443,6,50000,35454,4803,9743,3630,379,45991
2222443,7,50000,40809,2362,6829,3964,320,45716
2222443,8,50000,38143,6546,5311,4141,198,45661
2222443,9,50000,22207,19674,8119,3905,443,45652
2222443,K,50000,20213,5783,24004,2373,1695,45932
2222443,A,50000,17346,6155,26499,1658,425,47917
2222444,3,50000,37195,6243,6562,3928,587,45485
2222444,4,50000,37058,6578,6364,3849,564,45587
2222444,5,50000,38452,5160,6388,3875,544,45581
2222444,6,50000,40976,3596,5428,4154,514,45332
2222444,7,50000,43355,3633,3012,4311,284,45405
2222444,8,50000,44623,1932,3445,4213,344,45443
2222444,9,50000,42069,6165,1766,4290,167,45543
2222444,K,50000,26048,18002,5950,4047,483,45470
2222444,A,50000,23786,6274,19940,1991,1392,46617
222244A,3,50000,19645,5175,25180,6148,1207,42645
222244A,4,50000,21142,5846,23012,6214,962,42824
222244A,5,50000,24873,2974,22153,7345,1182,41473
222244A,6,50000,25151,6762,18087,7680,883,41437
222244A,7,50000,14489,20079,15432,8381,742,40877
222244A,8,50000,12686,6243,31071,7467,1759,40774
222244A,9,50000,12406,5858,31736,7426,937,41637
222244A,K,50000,10048,5416,34536,5548,2370,42082
222244A,A,50000,5857,5663,38480,3986,1713,44301
2222453,3,50000,37389,6382,6229,4019,533,45448
2222453,4,50000,37303,6241,6456,3941,573,45486
2222453,5,50000,39221,4848,5931,4030,576,45394
2222453,6,50000,40460,4818,4722,4184,485,45331
2222453,7,50000,42837,3529,3634,4222,336,45442
2222453,8,50000,44907,2016,3077,4301,291,45408
2222453,9,50000,42037,6337,1626,4390,162,45448
2222453,K,50000,25987,18101,5912,4166,452,45382
2222453,A,50000,23746,6262,19992,1986,1416,46598
222245A,3,50000,25321,5693,18986,5074,823,44103
222245A,4,50000,27204,5026,17770,6191,957,42852
222245A,5,50000,27989,5728,16283,6184,931,42885
222245A,6,50000,32076,2645,15279,6520,828,42652
222245A,7,50000,34134,5704,10162,7002,498,42500
222245A,8,50000,18745,19971,11284,6899,611,42490
222245A,9,50000,18190,4778,27032,6017,1528,42455
222245A,K,50000,15352,5458,29190,5594,883,43523
222245A,A,50000,11308,5950,32742,3506,2147,44347
222246A,3,50000,31845,5696,12459,2595,420,46985
222246A,4,50000,32220,6167,11613,2672,362,46966
222246A,5,50000,33852,5595,10553,2646,369,46985
222246A,6,50000,33909,5705,10386,2641,332,47027
222246A,7,50000,39705,2717,7578,2862,282,46856
222246A,8,50000,38595,5588,5817,3014,144,46842
222246A,9,50000,22866,20104,7030,2956,285,46759
222246A,K,50000,20781,5965,23254,1832,1329,46839
222246A,A,50000,16681,6617,26702,1058,280,48662
222247A,3,50000,38324,5613,6063,3139,438,46423
222247A,4,50000,38504,6134,5362,3014,339,46647
222247A,5,50000,38823,5342,5835,2954,428,46618
222247A,6,50000,39536,5088,5376,3059,395,46546
222247A,7,50000,42233,4031,3736,3145,246,46609
222247A,8,50000,44290,2102,3608,3108,253,46639
222247A,9,50000,42932,5290,1778,3225,125,46650
222247A,K,50000,26734,18224,5042,3204,294,46502
222247A,A,50000,23066,6644,20290,1355,923,47722
22224A3,3,50000,18917,0,31083,9332,1668,39000
22224A3,4,50000,21034,0,28966,9140,1676,39184
22224A3,5,50000,24747,0,25253,9355,1352,39293
22224A3,6,50000,24793,0,25207,11146,1414,37440
22224A3,7,50000,14302,0,35698,11024,2156,36820
22224A3,8,50000,12937,0,37063,10815,1222,37963
22224A3,9,50000,12615,0,37385,9646,2300,38054
22224A3,K,50000,9835,0,40165,7851,2456,39693
22224A3,A,50000,5855,0,44145,5676,3001,41323
22224A4,3,50000,19700,5092,25208,6152,1140,42708
22224A4,4,50000,21465,5941,22594,6330,995,42675
22224A4,5,50000,24781,2902,22317,7387,1168,41445
22224A4,6,50000,25294,6792,17914,7822,826,41352
22224A4,7,50000,14580,20086,15334,8437,816,40747
22224A4,8,50000,12742,6225,31033,7513,1774,40713
22224A4,9,50000,12325,5902,31773,7385,873,41742
22224A4,K,50000,10164,5392,34444,5460,2391,42149
22224A4,A,50000,5768,5700,38532,3956,1743,44301
22224A5,3,50000,25592,5609,18799,5107,855,44038
22224A5,4,50000,27018,4987,17995,6255,976,42769
22224A5,5,50000,27807,5878,16315,6421,902,42677
22224A5,6,50000,32200,2607,15193,6547,850,42603
22224A5,7,50000,34129,5593,10278,6973,506,42521
22224A5,8,50000,18727,20152,11121,6747,640,42613
22224A5,9,50000,17994,4922,27084,5825,1547,42628
22224A5,K,50000,15468,5465,29067,5541,900,43559
22224A5,A,50000,11201,6077,32722,3426,2170,44404
22224A6,3,50000,31997,5768,12235,2498,400,47102
22224A6,4,50000,32287,6091,11622,2695,378,46927
22224A6,5,50000,33760,5758,10482,2656,401,46943
22224A6,6,50000,33827,5873,10300,2733,319,46948
22224A6,7,50000,39785,2671,7544,2918,311,46771
22224A6,8,50000,38422,5672,5906,2951,163,46886
22224A6,9,50000,22914,19992,7094,2926,274,46800
22224A6,K,50000,20558,5896,23546,1907,1288,46805
22224A6,A,50000,16809,6539,26652,1062,295,48643
22224A7,3,50000,38311,5684,6005,2956,414,46630
22224A7,4,50000,38338,6232,5430,3046,353,46601
22224A7,5,50000,38687,5436,5877,3024,364,46612
22224A7,6,50000,39602,4972,5426,3085,401,46514
22224A7,7,50000,42219,3963,3818,3236,258,46506
22224A7,8,50000,44276,2171,3553,3279,244,46477
22224A7,9,50000,42895,5258,1847,3274,132,46594
22224A7,K,50000,26625,18317,5058,3201,272,46527
22224A7,A,50000,23260,6602,20138,1313,926,47761
22224AA,3,50000,19397,0,30603,14033,2555,33412
22224AA,4,50000,20936,0,29064,14524,2175,33301
22224AA,5,50000,24135,0,25865,15137,2044,32819
22224AA,6,50000,25200,0,24800,15475,2118,32407
22224AA,7,50000,14584,0,35416,14970,3040,31990
22224AA,8,50000,13062,0,36938,14898,2990,32112
22224AA,9,50000,13032,0,36968,13388,3252,33360
22224AA,K,50000,10515,0,39485,11086,3463,35451
22224AA,A,50000,5665,0,44335,7761,3906,38333
2222533,3,50000,30968,6297,12735,3419,603,45978
2222533,4,50000,31559,5742,12699,3436,574,45990
2222533,5,50000,32636,6227,11137,3482,458,46060
2222533,6,50000,35297,4219,10484,3542,517,45941
2222533,7,50000,40366,2339,7295,3939,312,45749
2222533,8,50000,38579,6501,4920,4073,191,45736
2222533,9,50000,22232,19780,7988,3890,483,45627
2222533,K,50000,19943,5731,24326,2442,1736,45822
2222533,A,50000,17368,6092,26540,1633,410,47957
2222534,3,50000,37166,6588,6246,3939,567,45494
2222534,4,50000,37205,6375,6420,3915,599,45486
2222534,5,50000,39254,4881,5865,3988,540,45472
2222534,6,50000,40437,4754,4809,4116,410,45474
2222534,7,50000,42940,3471,3589,4299,350,45351
2222534,8,50000,44927,1941,3132,4136,302,45562
2222534,9,50000,42070,6286,1644,4414,159,45427
2222534,K,50000,25926,18254,5820,4118,435,45447
2222534,A,50000,23575,6412,20013,2075,1418,46507
222253A,3,50000,19041,6443,24516,7462,1302,41236
222253A,4,50000,20895,5305,23800,7283,1167,41550
222253A,5,50000,24820,2926,22254,8512,1266,40222
222253A,6,50000,25023,6867,18110,8938,1020,40042
222253A,7,50000,14126,20291,15583,9447,864,39689
222253A,8,50000,12852,6170,30978,8784,1813,39403
222253A,9,50000,12411,5754,31835,8578,834,40588
222253A,K,50000,9981,5404,34615,7008,2066,40926
222253A,A,50000,5922,5489,38589,4802,2481,42717
2222543,3,50000,37216,6591,6193,3938,556,45506
2222543,4,50000,37375,6243,6382,3898,573,45529
2222543,5,50000,39101,4957,5942,4018,506,45476
2222543,6,50000,40363,4809,4828,4107,400,45493
2222543,7,50000,42778,3603,3619,4280,329,45391
2222543,8,50000,44961,1939,3100,4291,311,45398
2222543,9,50000,42069,6242,1689,4348,173,45479
2222543,K,50000,25853,18291,5856,4089,468,45443
2222543,A,50000,23829,6326,19845,1991,1378,46631
222254A,3,50000,25470,5626,18904,5156,825,44019
222254A,4,50000,27249,5017,17734,6147,926,42927
222254A,5,50000,28048,5829,16123,6370,970,42660
222254A,6,50000,32136,2648,15216,6383,858,42759
222254A,7,50000,34303,5520,10177,6951,527,42522
222254A,8,50000,18795,19969,11236,6912,642,42446
222254A,9,50000,18240,4748,27012,6012,1517,42471
222254A,K,50000,15322,5300,29378,5583,837,43580
222254A,A,50000,11342,5985,32673,3529,2119,44352
222255A,3,50000,31425,6186,12389,2634,425,46941
222255A,4,50000,32946,4990,12064,2644,396,46960
222255A,5,50000,33916,6390,9694,2781,280,46939
222255A,6,50000,34729,5788,9483,2761,327,46912
222255A,7,50000,39864,2566,7570,2884,290,46826
222255A,8,50000,38901,5574,5525,3061,147,46792
222255A,9,50000,23020,20037,6943,3079,312,46609
222255A,K,50000,20704,5941,23355,1863,1315,46822
222255A,A,50000,17592,6232,26176,1048,296,48656
222256A,3,50000,37633,6317,6050,2977,397,46626
222256A,4,50000,38579,5425,5996,2938,380,46682
222256A,5,50000,40278,4806,4916,3023,330,46647
222256A,6,50000,39868,5572,4560,3072,280,46648
222256A,7,50000,42256,4008,3736,3162,256,46582
222256A,8,50000,44429,2073,3498,3092,239,46669
222256A,9,50000,42982,5310,1708,3332,136,46532
222256A,K,50000,26696,18519,4785,3177,252,46571
222256A,A,50000,23417,6486,20097,1341,921,47738
22225A3,3,50000,19251,6473,24276,7489,1226,41285
22225A3,4,50000,20984,5310,23706,7364,1214,41422
22225A3,5,50000,24792,3051,22157,8546,1259,40195
22225A3,6,50000,24910,6968,18122,9005,1008,39987
22225A3,7,50000,14021,20239,15740,9455,892,39653
22225A3,8,50000,12760,6147,31093,8619,1786,39595
22225A3,9,50000,12244,5781,31975,8619,868,40513
22225A3,K,50000,9915,5543,34542,7011,2060,40929
22225A3,A,50000,5899,5338,38763,4780,2473,42747
22225A4,3,50000,25636,5584,18780,5222,861,43917
22225A4,4,50000,27171,5089,17740,6216,918,42866
22225A4,5,50000,28056,5759,16185,6295,911,42794
22225A4,6,50000,31940,2481,15579,6327,857,42816
22225A4,7,50000,34239,5526,10235,6863,494,42643
22225A4,8,50000,18898,19908,11194,6845,617,42538
22225A4,9,50000,18144,4872,26984,5996,1527,42477
22225A4,K,50000,15411,5390,29199,5607,845,43548
22225A4,A,50000,11531,5905,32564,3463,2123,44414
22225A5,3,50000,31106,6272,12622,2476,432,47092
22225A5,4,50000,32904,4811,12285,2527,414,47059
22225A5,5,50000,33967,6374,9659,2719,287,46994
22225A5,6,50000,34799,5708,9493,2787,366,46847
22225A5,7,50000,39610,2645,7745,2940,280,46780
22225A5,8,50000,38872,5557,5571,3013,145,46842
22225A5,9,50000,22953,20080,6967,3022,291,46687
22225A5,K,50000,21005,5833,23162,1888,1370,46742
22225A5,A,50000,17717,6040,26243,1061,318,48621
22225A6,3,50000,37543,6445,6012,3055,408,46537
22225A6,4,50000,38646,5357,5997,3016,433,46551
22225A6,5,50000,40416,4662,4922,3006,307,46687
22225A6,6,50000,39782,5651,4567,3012,326,46662
22225A6,7,50000,42045,4069,3886,3162,251,46587
22225A6,8,50000,44278,2116,3606,3156,244,46600
22225A6,9,50000,42891,5422,1687,3261,110,46629
22225A6,K,50000,26770,18499,4731,3090,245,46665
22225A6,A,50000,23537,6443,20020,1334,943,47723
22225AA,3,50000,19433,0,30567,12126,1932,35942
22225AA,4,50000,20791,0,29209,12374,1901,35725
22225AA,5,50000,24145,0,25855,12786,1573,35641
22225AA,6,50000,25397,0,24603,13099,1550,35351
22225AA,7,50000,14149,0,35851,14462,1275,34263
22225AA,8,50000,12891,0,37109,13148,2748,34104
22225AA,9,50000,13005,0,36995,11807,2698,35495
22225AA,K,50000,10350,0,39650,10040,2674,37286
22225AA,A,50000,5520,0,44480,7057,3275,39668
2222633,3,50000,37594,6176,6230,3962,548,45490
2222633,4,50000,38133,5818,6049,3946,574,45480
2222633,5,50000,38868,5873,5259,4087,455,45458
2222633,6,50000,38854,5594,5552,4121,545,45334
2222633,7,50000,42551,3498,3951,4165,327,45508
2222633,8,50000,45061,2099,2840,4313,240,45447
2222633,9,50000,41703,6486,1811,4469,144,45387
2222633,K,50000,25725,18400,5875,4117,445,45438
2222633,A,50000,23058,6649,20293,2054,1393,46553
222263A,3,50000,25519,6564,17917,4008,643,45349
222263A,4,50000,26691,5497,17812,5145,842,44013
222263A,5,50000,27979,5065,16956,5218,805,43977
222263A,6,50000,31158,2589,16253,5312,718,43970
222263A,7,50000,34191,5439,10370,5763,454,43783
222263A,8,50000,19068,19861,11071,5879,535,43586
222263A,9,50000,18124,4807,27069,4802,1426,43772
222263A,K,50000,15138,5545,29317,4654,717,44629
222263A,A,50000,10792,5879,33329,2707,1717,45576
222264A,3,50000,31957,5756,12287,2646,376,46978
222264A,4,50000,32326,6079,11595,2641,406,46953
222264A,5,50000,33828,5675,10497,2610,351,47039
222264A,6,50000,33843,5815,10342,2674,356,46970
222264A,7,50000,39835,2685,7480,2855,260,46885
222264A,8,50000,38685,5508,5807,2899,150,46951
222264A,9,50000,22863,20082,7055,2946,285,46769
222264A,K,50000,20881,5994,23125,1864,1304,46832
222264A,A,50000,16816,6595,26589,1006,292,48702
222265A,3,50000,37444,6449,6107,2924,397,46679
222265A,4,50000,38674,5345,5981,2987,391,46622
222265A,5,50000,40340,4794,4866,3157,338,46505
222265A,6,50000,39712,5575,4713,3111,336,46553
222265A,7,50000,42115,4003,3882,3081,284,46635
222265A,8,50000,44362,2164,3474,3134,245,46621
222265A,9,50000,43085,5179,1736,3296,113,46591
222265A,K,50000,26986,18257,4757,3092,267,46641
222265A,A,50000,23490,6569,19941,1364,1001,47635
22226A3,3,50000,25614,6365,18021,4170,653,45177
22226A3,4,50000,26296,5709,17995,5256,876,43868
22226A3,5,50000,27718,5085,17197,5299,797,43904
22226A3,6,50000,31076,2661,16263,5245,737,44018
22226A3,7,50000,34090,5534,10376,5884,455,43661
22226A3,8,50000,19104,19977,10919,5819,517,43664
22226A3,9,50000,18037,4838,27125,4940,1479,43581
22226A3,K,50000,15427,5504,29069,4594,783,44623
22226A3,A,50000,10824,5923,33253,2755,1737,45508
22226A4,3,50000,31825,5718,12457,2523,410,47067
22226A4,4,50000,32247,6144,11609,2673,414,46913
22226A4,5,50000,33699,5681,10620,2715,350,46935
22226A4,6,50000,34016,5731,10253,2715,347,46938
22226A4,7,50000,39818,2661,7521,2990,263,46747
22226A4,8,50000,38505,5676,5819,2919,171,46910
22226A4,9,50000,23100,19765,7135,3030,267,46703
22226A4,K,50000,20903,5872,23225,1840,1272,46888
22226A4,A,50000,16783,6456,26761,1000,346,48654
22226A5,3,50000,37512,6408,6080,2918,407,46675
