player_hand,dealer_up_card,total_games,win_standing,push_standing,lost_standing,win_hitting,push_hitting,lost_hitting
222243,4,50000,21119,0,28881,12202,1738,36060
222243,5,50000,24602,0,25398,12775,1367,35858
222243,6,50000,24055,0,25945,13347,1261,35392
222243,7,50000,13989,0,36011,14244,1203,34553
222243,8,50000,12552,0,37448,13228,2236,34536
222243,9,50000,12112,0,37888,11637,2394,35969
222243,K,50000,9779,0,40221,9391,2900,37709
222243,A,50000,6299,0,43701,7036,3120,39844
222244,3,50000,19437,0,30563,9411,1748,38841
222244,4,50000,21249,0,28751,9359,1824,38817
222244,5,50000,24684,0,25316,9744,1326,38930
222244,6,50000,24145,0,25855,11198,1572,37230
222244,7,50000,14120,0,35880,10948,2442,36610
222244,8,50000,12229,0,37771,10522,1539,37939
222244,9,50000,11800,0,38200,9130,2657,38213
222244,K,50000,9678,0,40322,7814,2187,39999
222244,A,50000,6023,0,43977,5487,3049,41464
222245,3,50000,19554,5942,24504,7591,1425,40984
222245,4,50000,21331,5831,22838,7706,1281,41013
222245,5,50000,24867,3298,21835,8832,1343,39825
222245,6,50000,24112,8409,17479,9545,988,39467
222245,7,50000,13711,19777,16512,10029,1053,38918
222245,8,50000,12304,6263,31433,8818,2130,39052
222245,9,50000,12187,5779,32034,8657,1121,40222
222245,K,50000,9524,5646,34830,6559,2491,40950
222245,A,50000,6081,5620,38299,4856,2336,42808
222246,3,50000,25567,6251,18182,5837,886,43277
222246,4,50000,27214,5040,17746,6828,1050,42122
222246,5,50000,27935,5606,16459,6946,1005,42049
222246,6,50000,31755,2641,15604,6935,982,42083
222246,7,50000,33196,6661,10143,7530,572,41898
222246,8,50000,18328,19662,12010,7637,759,41604
222246,9,50000,17776,4738,27486,6358,1847,41795
222246,K,50000,15018,5467,29515,5768,1026,43206
222246,A,50000,11324,5806,32870,3762,2251,43987
222247,3,50000,31742,6411,11847,3355,518,46127
222247,4,50000,32158,6234,11608,3492,518,45990
222247,5,50000,32983,5915,11102,3430,533,46037
222247,6,50000,34049,5711,10240,3548,428,46024
222247,7,50000,39852,2567,7581,3678,321,46001
222247,8,50000,37799,6735,5466,3771,194,46035
222247,9,50000,22448,19558,7994,3772,483,45745
222247,K,50000,19924,5842,24234,2357,1650,45993
222247,A,50000,17073,6294,26633,1589,455,47956
222248,3,50000,38410,6253,5337,4003,484,45513
222248,4,50000,37725,6210,6065,3919,575,45506
222248,5,50000,38558,5439,6003,3795,533,45672
222248,6,50000,39675,5070,5255,3860,479,45661
222248,7,50000,42627,3867,3506,4037,309,45654
222248,8,50000,44205,2234,3561,4037,334,45629
222248,9,50000,41642,6437,1921,4335,176,45489
222248,K,50000,25907,18100,5993,3860,436,45704
222248,A,50000,23660,6576,19764,2013,1380,46607
22224A,3,50000,19051,0,30949,16410,2263,31327
22224A,4,50000,20784,0,29216,16714,2411,30875
22224A,5,50000,24046,0,25954,17696,2151,30153
22224A,6,50000,24465,0,25535,18058,1950,29992
22224A,7,50000,14199,0,35801,16632,2767,30601
22224A,8,50000,12598,0,37402,15075,3051,31874
22224A,9,50000,12697,0,37303,14377,3165,32458
22224A,K,50000,10144,0,39856,11837,3435,34728
22224A,A,50000,5862,0,44138,8364,3779,37857
222253,3,50000,18998,0,31002,9417,1858,38725
222253,4,50000,21367,0,28633,9390,1676,38934
222253,5,50000,24750,0,25250,9658,1339,39003
222253,6,50000,23937,0,26063,11213,1630,37157
222253,7,50000,13644,0,36356,10929,2480,36591
222253,8,50000,12625,0,37375,10799,1369,37832
222253,9,50000,12055,0,37945,9605,2568,37827
222253,K,50000,9607,0,40393,7318,2855,39827
222253,A,50000,6271,0,43729,5780,2807,41413
222254,3,50000,19369,5969,24662,7601,1336,41063
222254,4,50000,21329,5794,22877,7687,1274,41039
222254,5,50000,24818,3177,22005,8912,1324,39764
222254,6,50000,24254,8200,17546,9576,1000,39424
222254,7,50000,13837,19854,16309,9822,1036,39142
222254,8,50000,12331,6159,31510,8695,2164,39141
222254,9,50000,12066,5865,32069,8454,1094,40452
222254,K,50000,9568,5503,34929,6475,2498,41027
222254,A,50000,6044,5572,38384,4743,2294,42963
222255,3,50000,26286,5054,18660,5710,923,43367
222255,4,50000,27097,5691,17212,6742,990,42268
222255,5,50000,28306,5696,15998,6981,1081,41938
222255,6,50000,32724,2514,14762,7310,872,41818
222255,7,50000,33372,6510,10118,7835,603,41562
222255,8,50000,18309,19675,12016,7485,797,41718
222255,9,50000,17917,4647,27436,6313,1930,41757
222255,K,50000,15168,5249,29583,5894,1027,43079
222255,A,50000,11697,6129,32174,3798,2223,43979
222256,3,50000,31786,5597,12617,3321,550,46129
222256,4,50000,32869,5726,11405,3495,504,46001
222256,5,50000,33839,6384,9777,3595,418,45987
222256,6,50000,34613,5485,9902,3519,466,46015
222256,7,50000,39701,2522,7777,3748,361,45891
222256,8,50000,37941,6642,5417,3861,180,45959
222256,9,50000,22604,19346,8050,3760,522,45718
222256,K,50000,20550,5758,23692,2399,1570,46031
222256,A,50000,17241,6492,26267,1499,457,48044
222257,3,50000,38338,5741,5921,3856,498,45646
222257,4,50000,38355,6104,5541,4005,474,45521
222257,5,50000,39632,4871,5497,3942,488,45570
222257,6,50000,39969,5594,4437,3890,413,45697
222257,7,50000,42353,3770,3877,4119,337,45544
222257,8,50000,44600,2010,3390,4107,341,45552
222257,9,50000,42083,6235,1682,4350,161,45489
222257,K,50000,26171,18022,5807,4006,449,45545
222257,A,50000,23566,6619,19815,1964,1291,46745
22225A,3,50000,19327,0,30673,14263,2417,33320
22225A,4,50000,20710,0,29290,14393,2066,33541
22225A,5,50000,24183,0,25817,15128,1956,32916
22225A,6,50000,24437,0,25563,15764,2015,32221
22225A,7,50000,13847,0,36153,14628,3133,32239
22225A,8,50000,12582,0,37418,14364,3212,32424
22225A,9,50000,12469,0,37531,13086,2929,33985
22225A,K,50000,9992,0,40008,10700,3518,35782
22225A,A,50000,5927,0,44073,7649,3829,38522
222263,3,50000,18937,6448,24615,7906,1439,40655
222263,4,50000,21206,5267,23527,7915,1262,40823
222263,5,50000,24701,3321,21978,9045,1262,39693
222263,6,50000,23480,8292,18228,9344,1090,39566
222263,7,50000,13635,19773,16592,9915,1023,39062
222263,8,50000,12489,6082,31429,8811,2130,39059
222263,9,50000,11787,5974,32239,8760,1002,40238
222263,K,50000,9462,5492,35046,6876,2302,40822
222263,A,50000,6695,4628,38677,4813,2644,42543
222264,3,50000,25506,6266,18228,5550,938,43512
222264,4,50000,27305,5041,17654,6657,1049,42294
222264,5,50000,28075,5663,16262,6907,1009,42084
222264,6,50000,31673,2594,15733,7160,935,41905
222264,7,50000,33414,6575,10011,7794,552,41654
222264,8,50000,18367,19633,12000,7624,790,41586
222264,9,50000,17779,4678,27543,6337,1950,41713
222264,K,50000,14943,5440,29617,5788,1045,43167
222264,A,50000,11166,5765,33069,3685,2215,44100
222265,3,50000,31950,5655,12395,3272,551,46177
222265,4,50000,32989,5556,11455,3445,544,46011
222265,5,50000,33785,6410,9805,3586,419,45995
222265,6,50000,34494,5452,10054,3529,486,45985
222265,7,50000,39700,2671,7629,3712,352,45936
222265,8,50000,37978,6605,5417,3943,191,45866
222265,9,50000,22441,19596,7963,3821,486,45693
222265,K,50000,20328,5874,23798,2401,1606,45993
222265,A,50000,17191,6601,26208,1551,404,48045
222266,3,50000,37518,6237,6245,3946,540,45514
222266,4,50000,39317,4858,5825,3854,528,45618
222266,5,50000,39990,5597,4413,4055,391,45554
222266,6,50000,39316,5504,5180,3853,469,45678
222266,7,50000,42225,3974,3801,4055,309,45636
222266,8,50000,44506,2179,3315,4041,316,45643
222266,9,50000,41956,6236,1808,4292,168,45540
222266,K,50000,26366,17965,5669,4064,450,45486
222266,A,50000,23669,6754,19577,1988,1312,46700
22226A,3,50000,19064,0,30936,12105,2042,35853
22226A,4,50000,20510,0,29490,12346,1786,35868
22226A,5,50000,24213,0,25787,12678,1560,35762
22226A,6,50000,23618,0,26382,12973,1490,35537
22226A,7,50000,13757,0,36243,14261,1366,34373
22226A,8,50000,12553,0,37447,13232,2725,34043
22226A,9,50000,12247,0,37753,11479,2747,35774
22226A,K,50000,10012,0,39988,9297,2861,37842
22226A,A,50000,6330,0,43670,6899,3068,40033
222273,3,50000,25393,6530,18077,4870,816,44314
222273,4,50000,26260,5633,18107,5782,972,43246
222273,5,50000,27015,4965,18020,5877,982,43141
222273,6,50000,31426,2568,16006,6024,809,43167
222273,7,50000,33458,6461,10081,6658,488,42854
222273,8,50000,18747,19538,11715,6542,716,42742
222273,9,50000,17415,4875,27710,5220,1859,42921
222273,K,50000,14646,5407,29947,4648,959,44393
222273,A,50000,12169,4736,33095,3095,1752,45153
222274,3,50000,31901,6381,11718,3425,476,46099
222274,4,50000,32207,6121,11672,3345,557,46098
222274,5,50000,32971,5893,11136,3481,462,46057
222274,6,50000,34146,5595,10259,3519,464,46017
222274,7,50000,39957,2535,7508,3697,353,45950
222274,8,50000,37770,6673,5557,3958,194,45848
222274,9,50000,22598,19357,8045,3770,408,45822
222274,K,50000,20113,5817,24070,2400,1617,45983
222274,A,50000,17284,6338,26378,1561,472,47967
222275,3,50000,38236,5859,5905,3831,504,45665
222275,4,50000,38423,6049,5528,4069,480,45451
222275,5,50000,39569,4917,5514,3975,527,45498
222275,6,50000,40108,5363,4529,3962,413,45625
222275,7,50000,42315,3820,3865,3997,355,45648
222275,8,50000,44593,2045,3362,4165,310,45525
222275,9,50000,42082,6226,1692,4241,155,45604
222275,K,50000,26117,18058,5825,4002,465,45533
222275,A,50000,23690,6555,19755,1942,1343,46715
22227A,3,50000,19093,0,30907,10768,1923,37309
22227A,4,50000,20787,0,29213,10889,1882,37229
22227A,5,50000,23267,0,26733,10856,1573,37571
22227A,6,50000,23496,0,26504,12123,1690,36187
22227A,7,50000,13649,0,36351,12199,2300,35501
22227A,8,50000,12285,0,37715,12450,1417,36133
22227A,9,50000,12168,0,37832,10975,2787,36238
22227A,K,50000,10530,0,39470,8876,2951,38173
22227A,A,50000,5986,0,44014,6381,3225,40394
222283,3,50000,32005,6483,11512,3461,576,45963
222283,4,50000,30999,6557,12444,3368,592,46040
222283,5,50000,31839,6512,11649,3400,493,46107
222283,6,50000,34102,4985,10913,3485,506,46009
222283,7,50000,39897,2566,7537,3850,321,45829
222283,8,50000,37980,6801,5219,3839,197,45964
222283,9,50000,22205,19525,8270,3734,532,45734
222283,K,50000,19697,6066,24237,2318,1609,46073
222283,A,50000,17990,5331,26679,1513,476,48011
222284,3,50000,38308,6254,5438,3903,499,45598
222284,4,50000,37604,6454,5942,3928,540,45532
222284,5,50000,38638,5447,5915,3999,503,45498
222284,6,50000,39887,4946,5167,3935,442,45623
222284,7,50000,42637,3813,3550,4219,363,45418
222284,8,50000,44428,2147,3425,4209,334,45457
222284,9,50000,41733,6410,1857,4277,171,45552
222284,K,50000,25940,18199,5861,4096,424,45480
222284,A,50000,23662,6457,19881,1968,1395,46637
22228A,3,50000,19205,6686,24109,8344,1260,40396
22228A,4,50000,20091,6015,23894,8123,1352,40525
22228A,5,50000,23184,3112,23704,9006,1482,39512
22228A,6,50000,23258,6897,19845,9381,1155,39464
22228A,7,50000,13269,20250,16481,10377,923,38700
22228A,8,50000,12257,6509,31234,9459,1835,38706
22228A,9,50000,12914,4925,32161,9319,993,39688
22228A,K,50000,10436,5676,33888,7314,2383,40303
22228A,A,50000,6010,5621,38369,5114,2602,42284
222293,3,50000,37696,6354,5950,3951,487,45562
222293,4,50000,37524,6372,6104,3935,551,45514
222293,5,50000,38327,5731,5942,3901,507,45592
222293,6,50000,38978,5495,5527,4004,490,45506
222293,7,50000,42430,3640,3930,4060,357,45583
222293,8,50000,44475,2335,3190,4127,316,45557
222293,9,50000,41642,6466,1892,4252,163,45585
222293,K,50000,25655,18285,6060,3950,432,45618
222293,A,50000,24405,5681,19914,2006,1349,46645
22229A,3,50000,25042,6483,18475,4931,833,44236
22229A,4,50000,26137,5660,18203,6136,948,42916
22229A,5,50000,26362,5937,17701,6193,941,42866
22229A,6,50000,30307,2695,16998,6208,882,42910
22229A,7,50000,33153,5843,11004,6786,565,42649
22229A,8,50000,18156,19957,11887,6671,579,42750
22229A,9,50000,18610,3906,27484,5766,1486,42748
22229A,K,50000,16063,5602,28335,5413,821,43766
22229A,A,50000,11750,6090,32160,3400,2182,44418
2222AA,3,50000,38077,6103,5820,28537,4226,17237
2222AA,4,50000,38377,5871,5752,29398,4003,16599
2222AA,5,50000,38863,5466,5671,30910,3685,15405
2222AA,6,50000,38930,5709,5361,31754,3600,14646
2222AA,7,50000,41703,4239,4058,29323,3777,16900
2222AA,8,50000,43891,2429,3680,28006,3480,18514
2222AA,9,50000,43650,4321,2029,26325,4108,19567
2222AA,K,50000,27677,18432,3891,19684,7313,23003
2222AA,A,50000,23507,6553,19940,14156,4595,31249
2222KA,3,50000,31491,6360,12149,2528,416,47056
2222KA,4,50000,31689,6297,12014,2535,389,47076
2222KA,5,50000,32246,6480,11274,2495,361,47144
2222KA,6,50000,33214,5808,10978,2524,382,47094
2222KA,7,50000,38822,2960,8218,2673,267,47060
2222KA,8,50000,37919,5846,6235,2837,187,46976
2222KA,9,50000,23589,18746,7665,2939,336,46725
2222KA,K,50000,21751,6134,22115,1830,1173,46997
2222KA,A,50000,17608,6685,25707,1117,316,48567
222323,3,50000,18295,0,31705,14236,2351,33413
222323,4,50000,20943,0,29057,14760,2018,33222
222323,5,50000,24704,0,25296,15291,1981,32728
222323,6,50000,24061,0,25939,15923,1838,32239
222323,7,50000,13861,0,36139,15298,2301,32401
222323,8,50000,12868,0,37132,15036,3002,31962
222323,9,50000,12026,0,37974,13083,2998,33919
222323,K,50000,9811,0,40189,10565,3257,36178
222323,A,50000,6319,0,43681,7922,3758,38320
222324,3,50000,18856,0,31144,12249,1814,35937
222324,4,50000,21160,0,28840,12176,1750,36074
222324,5,50000,24443,0,25557,12659,1427,35914
222324,6,50000,24026,0,25974,13289,1263,35448
222324,7,50000,13836,0,36164,14087,1222,34691
222324,8,50000,12549,0,37451,13132,2287,34581
222324,9,50000,12057,0,37943,11627,2389,35984
222324,K,50000,9750,0,40250,9383,2808,37809
222324,A,50000,6120,0,43880,6999,3083,39918
222325,3,50000,18764,0,31236,9382,1883,38735
222325,4,50000,21172,0,28828,9454,1643,38903
222325,5,50000,24539,0,25461,9861,1388,38751
222325,6,50000,24038,0,25962,11013,1634,37353
222325,7,50000,13718,0,36282,10851,2427,36722
222325,8,50000,12466,0,37534,10822,1438,37740
222325,9,50000,11836,0,38164,9373,2547,38080
222325,K,50000,9538,0,40462,7593,2833,39574
222325,A,50000,6224,0,43776,5598,2709,41693
222326,3,50000,18819,6334,24847,7809,1413,40778
222326,4,50000,21242,5171,23587,7699,1299,41002
222326,5,50000,24557,3299,22144,8952,1364,39684
222326,6,50000,23573,8220,18207,9316,1100,39584
222326,7,50000,13501,19966,16533,10113,1048,38839
222326,8,50000,12463,6146,31391,8867,2173,38960
222326,9,50000,11830,5904,32266,8708,979,40313
222326,K,50000,9577,5359,35064,7087,2189,40724
222326,A,50000,6756,4603,38641,4965,2587,42448
222327,3,50000,25624,6516,17860,4779,813,44408
222327,4,50000,26328,5735,17937,5806,943,43251
222327,5,50000,27216,4958,17826,5800,928,43272
222327,6,50000,31447,2563,15990,6044,801,43155
222327,7,50000,33336,6447,10217,6565,511,42924
222327,8,50000,18773,19603,11624,6709,700,42591
222327,9,50000,17643,4895,27462,5169,1899,42932
222327,K,50000,14321,5406,30273,4731,957,44312
222327,A,50000,12288,4835,32877,3023,1764,45213
222328,3,50000,31758,6465,11777,3409,579,46012
222328,4,50000,31299,6383,12318,3381,499,46120
222328,5,50000,31928,6445,11627,3422,483,46095
222328,6,50000,34093,4943,10964,3370,508,46122
222328,7,50000,39710,2627,7663,3658,340,46002
222328,8,50000,38057,6753,5190,3907,182,45911
222328,9,50000,21894,19893,8213,3686,506,45808
222328,K,50000,19870,6122,24008,2327,1687,45986
222328,A,50000,17918,5337,26745,1530,453,48017
222329,3,50000,37616,6312,6072,3949,517,45534
222329,4,50000,37441,6377,6182,3936,520,45544
222329,5,50000,38463,5690,5847,3944,512,45544
222329,6,50000,38866,5779,5355,4034,524,45442
222329,7,50000,42537,3598,3865,4067,348,45585
222329,8,50000,44423,2313,3264,4178,304,45518
222329,9,50000,41633,6499,1868,4225,178,45597
222329,K,50000,25691,18210,6099,3908,522,45570
222329,A,50000,24505,5677,19818,1967,1388,46645
22232A,3,50000,18657,0,31343,17982,2847,29171
22232A,4,50000,20552,0,29448,18389,2546,29065
22232A,5,50000,23846,0,26154,19991,2195,27814
22232A,6,50000,24152,0,25848,20232,2221,27547
22232A,7,50000,13966,0,36034,17911,3139,28950
22232A,8,50000,12969,0,37031,16390,3268,30342
22232A,9,50000,12232,0,37768,14448,3354,32198
22232A,K,50000,10218,0,39782,12713,3751,33536
22232A,A,50000,6050,0,43950,8888,3996,37116
222332,3,50000,18304,0,31696,14269,2369,33362
222332,4,50000,21119,0,28881,14728,1999,33273
222332,5,50000,24372,0,25628,15280,1997,32723
222332,6,50000,23998,0,26002,15967,1817,32216
222332,7,50000,14058,0,35942,15571,2217,32212
222332,8,50000,12758,0,37242,15038,3000,31962
222332,9,50000,11987,0,38013,13281,3120,33599
222332,K,50000,9755,0,40245,10623,3353,36024
222332,A,50000,6303,0,43697,8035,3614,38351
222333,2,50000,17331,0,32669,11839,1902,36259
222333,3,50000,18342,0,31658,11941,1936,36123
222333,4,50000,21427,0,28573,12197,1716,36087
222333,5,50000,24592,0,25408,12792,1446,35762
222333,6,50000,24056,0,25944,13104,1402,35494
222333,7,50000,14078,0,35922,13885,1391,34724
222333,8,50000,12796,0,37204,13486,1611,34903
222333,9,50000,11757,0,38243,11661,2815,35524
222333,K,50000,9883,0,40117,9374,2865,37761
222333,A,50000,6196,0,43804,7104,3038,39858
222334,2,50000,17537,0,32463,9371,1848,38781
222334,3,50000,18807,0,31193,9265,1870,38865
222334,4,50000,21664,0,28336,9283,1737,38980
222334,5,50000,24842,0,25158,9767,1393,38840
222334,6,50000,24141,0,25859,11205,1569,37226
222334,7,50000,14095,0,35905,10939,2598,36463
222334,8,50000,12750,0,37250,10470,1740,37790
222334,9,50000,11751,0,38249,9621,2095,38284
222334,K,50000,9616,0,40384,7667,2550,39783
222334,A,50000,6356,0,43644,5652,2981,41367
222335,2,50000,17902,6392,25706,7765,1411,40824
222335,3,50000,18811,6180,25009,7606,1391,41003
222335,4,50000,21883,4710,23407,7629,1295,41076
222335,5,50000,24999,3762,21239,8716,1364,39920
222335,6,50000,24371,8182,17447,9428,1036,39536
222335,7,50000,13647,19835,16518,9935,1018,39047
222335,8,50000,12728,6070,31202,8755,2252,38993
222335,9,50000,11812,5817,32371,8107,1371,40522
222335,K,50000,9810,5476,34714,6907,1926,41167
222335,A,50000,6263,5704,38033,4851,2518,42631
222336,2,50000,25131,5615,19254,4721,894,44385
222336,3,50000,25225,6549,18226,4628,826,44546
222336,4,50000,26540,5364,18096,5581,955,43464
222336,5,50000,28640,4456,16904,5835,910,43255
222336,6,50000,31543,3324,15133,5918,709,43373
222336,7,50000,33374,6741,9885,6476,471,43053
222336,8,50000,18600,19419,11981,6560,661,42779
222336,9,50000,17204,4782,28014,4981,1982,43037
222336,K,50000,14849,5405,29746,4356,1208,44436
222336,A,50000,11377,5859,32764,3020,1422,45558
222337,2,50000,31219,6035,12746,3292,582,46126
222337,3,50000,31839,6392,11769,4319,659,45022
222337,4,50000,31686,6450,11864,4384,653,44963
222337,5,50000,32434,6018,11548,4362,632,45006
222337,6,50000,34753,4198,11049,4381,625,44994
222337,7,50000,39962,2713,7325,4792,370,44838
222337,8,50000,38155,6626,5219,4943,270,44787
222337,9,50000,22206,19388,8406,4882,518,44600
222337,K,50000,19946,5843,24211,3383,1822,44795
222337,A,50000,17161,6202,26637,2247,881,46872
222338,2,50000,37993,5868,6139,3833,567,45600
222338,3,50000,38298,6465,5237,4086,479,45435
222338,4,50000,37409,6403,6188,3890,550,45560
222338,5,50000,38334,5694,5972,4047,478,45475
222338,6,50000,39081,5562,5357,3968,445,45587
222338,7,50000,42908,3267,3825,4188,347,45465
222338,8,50000,44685,2462,2853,4184,248,45568
222338,9,50000,41265,6512,2223,4219,204,45577
222338,K,50000,25909,18027,6064,3974,425,45601
222338,A,50000,23550,6709,19741,1935,1312,46753
22233A,2,50000,17985,0,32015,15652,2884,31464
22233A,3,50000,18653,0,31347,16316,2522,31162
22233A,4,50000,21089,0,28911,16942,2418,30640
22233A,5,50000,24132,0,25868,17617,2237,30146
22233A,6,50000,24150,0,25850,18087,2167,29746
22233A,7,50000,14097,0,35903,16773,3106,30121
22233A,8,50000,12847,0,37153,15064,3217,31719
22233A,9,50000,12079,0,37921,14395,3370,32235
22233A,K,50000,10127,0,39873,11847,3609,34544
22233A,A,50000,5983,0,44017,8304,3879,37817
222342,3,50000,19026,0,30974,11979,1910,36111
222342,4,50000,21045,0,28955,12216,1699,36085
222342,5,50000,24564,0,25436,12962,1369,35669
222342,6,50000,24219,0,25781,13243,1268,35489
222342,7,50000,13936,0,36064,14310,1226,34464
222342,8,50000,12514,0,37486,12962,2271,34767
222342,9,50000,12128,0,37872,11900,2372,35728
222342,K,50000,9655,0,40345,9411,2834,37755
222342,A,50000,6203,0,43797,6945,3130,39925
222343,2,50000,17585,0,32415,9278,1899,38823
222343,3,50000,18904,0,31096,9439,1743,38818
222343,4,50000,21414,0,28586,9455,1599,38946
222343,5,50000,24848,0,25152,9765,1429,38806
222343,6,50000,24227,0,25773,11262,1553,37185
222343,7,50000,14099,0,35901,10939,2630,36431
222343,8,50000,12624,0,37376,10378,1676,37946
222343,9,50000,11789,0,38211,9534,2056,38410
222343,K,50000,9761,0,40239,7742,2639,39619
222343,A,50000,6239,0,43761,5784,2914,41302
222344,2,50000,17818,6462,25720,6554,1283,42163
222344,3,50000,19389,5095,25516,6382,1238,42380
222344,4,50000,21776,5223,23001,6589,1123,42288
222344,5,50000,24543,3847,21610,7691,1188,41121
222344,6,50000,24104,8302,17594,8193,946,40861
222344,7,50000,14217,19828,15955,9064,878,40058
222344,8,50000,12280,6177,31543,7669,2175,40156
222344,9,50000,11711,5932,32357,6968,1353,41679
222344,K,50000,9587,5389,35024,5511,2110,42379
222344,A,50000,6245,5757,37998,4095,1869,44036
222345,2,50000,24215,6236,19549,5601,1071,43328
222345,3,50000,25397,5851,18752,5549,983,43468
222345,4,50000,27011,4776,18213,6549,1014,42437
222345,5,50000,28764,5067,16169,6879,940,42181
222345,6,50000,32811,3086,14103,7069,860,42071
222345,7,50000,33801,6531,9668,7609,552,41839
222345,8,50000,18583,19503,11914,7658,763,41579
222345,9,50000,17505,4815,27680,6215,2028,41757
222345,K,50000,15246,5240,29514,5366,1341,43293
222345,A,50000,11803,5918,32279,3604,1853,44543
222346,2,50000,30416,6530,13054,3373,606,46021
222346,3,50000,31619,5842,12539,4309,719,44972
222346,4,50000,32107,6149,11744,4421,606,44973
222346,5,50000,33909,5433,10658,4425,620,44955
222346,6,50000,34996,4775,10229,4432,560,45008
222346,7,50000,40207,2707,7086,4694,424,44882
222346,8,50000,38089,6304,5607,4950,278,44772
222346,9,50000,22134,19499,8367,4872,510,44618
222346,K,50000,20278,5715,24007,3375,1772,44853
222346,A,50000,17212,6334,26454,2217,925,46858
222347,2,50000,37250,6330,6420,3692,591,45717
222347,3,50000,38260,5727,6013,3896,546,45558
222347,4,50000,38094,6309,5597,4034,459,45507
222347,5,50000,38468,5634,5898,3916,540,45544
222347,6,50000,39976,4790,5234,3897,471,45632
222347,7,50000,42882,3484,3634,4175,319,45506
222347,8,50000,44538,2367,3095,4120,284,45596
222347,9,50000,41773,6159,2068,4305,177,45518
222347,K,50000,25968,17994,6038,3963,392,45645
222347,A,50000,23643,6562,19795,1991,1396,46613
22234A,2,50000,17990,0,32010,13953,2613,33434
22234A,3,50000,19093,0,30907,14166,2342,33492
